"b_no_choice_a","b_powertrainbev_a","b_powertrainhev_a","b_range_bev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainhev_b","b_range_bev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainhev_c","b_range_bev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","b_no_choice_d","b_powertrainbev_d","b_powertrainhev_d","b_range_bev_d","b_mileage_d","b_age_d","b_operating_cost_d","b_price_d","delta_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_ev_neighbor_b","gamma_knowledge_ev_b","gamma_knowledge_subsidy_b","gamma_veh_refuel_b","gamma_veh_range_b","delta_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_ev_charge_c","gamma_hhincome_c","gamma_ev_neighbor_c","gamma_knowledge_ev_c","gamma_knowledge_subsidy_c","gamma_veh_refuel_c","gamma_veh_range_c","delta_d","gamma_EV_benefit_d","gamma_EV_anxiety_d","gamma_ev_charge_d","gamma_hhincome_d","gamma_ev_neighbor_d","gamma_knowledge_ev_d","gamma_knowledge_subsidy_d","gamma_veh_refuel_d","gamma_veh_range_d","gamma_suv_b","gamma_suv_c","gamma_suv_d","logLike"
-5.62249831731575,-5.14414826227226,-3.24670248036643,0.298348518928051,-0.347109222514338,-0.0996004443734656,-0.777612234576633,-0.788264369110301,-7.44924038343845,0.0786057958580555,0.771021006661014,0.323574617982661,-0.234676489175176,-0.111705335200746,-1.06192629480222,-1.2221285677522,-9.3342320101471,-4.84984887623851,-0.100199507520154,0.552669504979452,-0.360309783140783,-0.132577321238865,-0.709013823564979,-1.22798261159438,-3.07715225773851,-1.85149621197751,1.0008648420612,0.688582457461659,-0.200204068004455,-0.122857280270544,-0.292808333658878,-1.00483194057089,0.121022748955245,1.64795140254348,-0.261018992273792,0.0146283494178751,0.418097753793678,0.808504072739342,-0.134417929420162,0.534642195185998,0.0334868081791451,0.0401830616949444,0.136255874544098,0.462483990685359,0.0353651446548695,0.0958098285571192,0.0170985652336796,0.619291798670536,-0.3785398700603,0.253415564346776,0.0200601984976664,0.180622340736501,-0.728748119094425,0.892574980426791,0.0113286249422499,0.265882264826269,-0.0271283304393093,0.381183154188992,0.116086225747235,0.568263861350398,0.0210123496886133,0.202824311543185,-0.17710676162948,0.223279897181657,0.0603281385153872,-7625.56872586421
-5.4984621324659,-4.89273725958691,-3.34910585544714,0.0705921948518873,-0.344877303897784,-0.0987985177751734,-0.713435844611722,-0.75009809697301,-7.44458392110945,0.111149863435559,0.771553911565049,0.310170017044327,-0.230561188972827,-0.111724419721865,-1.04862342549955,-1.21371190204366,-9.30782557892543,-4.87633135844234,-0.0938123273100825,0.567117009619894,-0.36100850927154,-0.132581064353833,-0.698716635924451,-1.22839165393889,-3.70738202373548,-2.16791047006818,0.861475051192468,0.782492653345464,-0.234889778123835,-0.124172135110361,-0.443402578754068,-1.11677229991364,0.0857009323935351,1.68277533867423,-0.272419179046711,0.0219165316100916,0.435026892665781,0.8208544470163,-0.121539770593006,0.519289575029392,0.0328166531644807,0.0429334076310814,0.137237724639353,0.48494704412859,0.0361841232403167,0.107404071051414,0.0234568476357508,0.620740130090707,-0.360286793163141,0.254063880883302,0.0163751250928132,0.177765188960335,-0.483252363504732,0.93016743983156,0.0109073220225892,0.253717151719448,-0.0114194233489448,0.397797061901953,0.0802287676235525,0.44646652294281,0.0105537446160523,0.188373383472188,-0.166899430699161,0.260906800068938,0.0555860136606012,-7618.52500799529
-5.28309146663937,-4.49149700496651,-3.53917375812536,-0.318815176077038,-0.339426950609836,-0.0974357567016413,-0.63078622634401,-0.665321027534845,-7.39279187499021,0.167090022184086,0.779580786746817,0.288968371968593,-0.223968499478963,-0.111366486202258,-1.02167260784852,-1.18902993626881,-9.24181308139125,-4.918894968698,-0.0813789101748701,0.586171953800974,-0.364560511468627,-0.132607114028221,-0.679754944991486,-1.22590454404111,-4.68815651317186,-2.61058136769768,0.636172335913642,0.905662174705849,-0.274960149546266,-0.123391520852803,-0.679080968777567,-1.31088029540166,0.10566489619241,1.72448953360763,-0.280235667656529,0.0291492482206846,0.533601387015357,0.856385514124159,-0.141800936796763,0.476107829343422,0.0351765419418087,0.0400108969944052,0.164215659008579,0.536014070696239,0.0393369610469833,0.194380001511125,0.0288158092798832,0.647563630730102,-0.357071476626203,0.233671015654977,0.0164172667295854,0.178042940702292,-0.20467537602064,0.931013918844215,0.0268023763571327,0.30204504945879,-0.0010088639289633,0.409156038774425,0.0802254178811153,0.338724496126593,0.00214166511103724,0.182833386115411,-0.162301140864126,0.278478488139294,-0.0369483969477634,-7614.13637529499
-5.31785329855675,-4.60901814433987,-3.56638942984053,-0.247583306935464,-0.346088160139547,-0.104415948469961,-0.632789924770533,-0.644274246101693,-7.38743595564321,0.175625354979846,0.783625259375829,0.286384622153408,-0.224457038993388,-0.112074241544209,-1.02050328432568,-1.18563755701377,-9.26198625609669,-4.95150025306634,-0.0813793162466624,0.595348962918184,-0.364849323044381,-0.13353691229495,-0.679996038971842,-1.22799653466418,-4.59620527075046,-2.58134134053429,0.611183711863831,0.88170509184794,-0.262040910118032,-0.114895005463369,-0.663725875895175,-1.29837955268851,0.101512759674627,1.73489906910331,-0.272288496045531,0.0298970093360329,0.518796708490249,0.848393019327303,-0.123716295143943,0.487181012643542,0.0334619602464628,0.0419023958001486,0.15589586397966,0.538901312375612,0.0501500862269312,0.182704265535364,0.0293909670420868,0.640246432790319,-0.346707099803347,0.218160931890235,0.0147126161237998,0.182006938461676,-0.126581667188507,0.941545652083987,0.0431478978077812,0.291995338158356,-0.00221326928705207,0.39855046970919,0.0723352461646022,0.33223341639366,0.00161945061623383,0.176531731295292,-0.199955753712075,0.252247211645032,-0.0799879777824551,-7613.29315136263
-5.3255034358788,-4.68891394476363,-3.57867195573595,-0.207729269841337,-0.347387871822236,-0.108699674367775,-0.643378198926901,-0.62476073542072,-7.38431177330394,0.179053211500602,0.78608530413694,0.285162771939662,-0.225965563582948,-0.112890086896896,-1.02307750318269,-1.18158285585664,-9.31115730406268,-4.98343316185082,-0.0821102106051411,0.599862174030032,-0.366755032895703,-0.135112425675622,-0.68312001316437,-1.23416510281467,-4.49114512377214,-2.54652473326062,0.603851023714295,0.864200788229073,-0.252592650545714,-0.107404596745107,-0.633498272329338,-1.28596855804604,0.126570853304246,1.74030164220492,-0.27207478578031,0.0303163052374151,0.531254416700643,0.853586213187891,-0.115086956078612,0.43661432012141,0.0333103653683069,0.035965883748981,0.166296313438497,0.538205202906186,0.0528131978326793,0.182910434306666,0.0295940786004918,0.645858759970225,-0.332738187043737,0.166773329790838,0.0156462021267586,0.179428640834235,-0.0888183102554233,0.931340531901246,0.037922010918306,0.294609718166216,-0.00366779806303219,0.419095723240556,0.0981909822533531,0.255981747252195,0.00189105519602332,0.167357729667464,-0.228318132665884,0.224384030313822,-0.111927292854509,-7612.8065203627
-5.31058278524359,-4.79555496200275,-3.62455445872974,-0.159925629515812,-0.356186241227955,-0.118225430348716,-0.628842423071235,-0.57499925929518,-7.37421867641334,0.195892100192114,0.79306213321806,0.279169082587813,-0.227785116372331,-0.114204238465489,-1.0240265228287,-1.17241510128536,-9.3546852600936,-5.0534845017891,-0.081966790539215,0.618826548895746,-0.369243003245865,-0.136800464268874,-0.68871479125329,-1.2397800767878,-4.49198909300399,-2.55312839480989,0.558997980399126,0.855978897532545,-0.237431564116443,-0.0984324707528673,-0.61217492325806,-1.31735341189899,0.112752761721153,1.76234477311057,-0.263093538906445,0.0321478456442657,0.533332173168912,0.861135529756896,-0.0871990618320467,0.417507726891993,0.0333759359928035,0.038264263308588,0.152736753861673,0.546269884389343,0.0672357136205613,0.181856173441804,0.0310763170427058,0.646686692051225,-0.30876092356386,0.132537820963916,0.0140441010262636,0.186246357168519,0.00838419931338182,0.941776929397403,0.0521113407994482,0.293306455407736,-0.00426610470090475,0.418328612095248,0.109428145996289,0.211086697665091,-0.000476254551755363,0.164743377132697,-0.274061576741788,0.188303141593889,-0.173602448081881,-7612.36069640132
-5.29987093478398,-4.82576344532902,-3.64868704379253,-0.149714579307939,-0.358276533540744,-0.11822605919979,-0.635777416162633,-0.559365122208262,-7.37335827484323,0.201738294487684,0.794783498552289,0.277236665515377,-0.229502434373616,-0.114522340585755,-1.02631279144571,-1.16967234111815,-9.39155820456834,-5.09204032693574,-0.0821863752882195,0.627647604569805,-0.37211782814171,-0.138091652405695,-0.693009132974618,-1.24267932960567,-4.48751410323934,-2.53940772593734,0.546401676532989,0.847241519463669,-0.230209671880113,-0.0959885114954142,-0.597280822752807,-1.33253332263621,0.134515137823133,1.76564907480368,-0.264570875974284,0.0315601766425243,0.553764245867093,0.866580452226311,-0.0911194347218001,0.387411627847124,0.0339488521790403,0.0346979156389763,0.174461246683739,0.548090325523952,0.0680768992502541,0.200139758082513,0.0301612401195579,0.649348316994313,-0.309955516423441,0.102343539086824,0.0144010948553519,0.183675634656976,0.0898031228132328,0.941478507059556,0.052809073488329,0.315628840557404,-0.00590690473266578,0.415821507154931,0.098717551383476,0.165973110793148,-0.000411231254045609,0.157476364120078,-0.280651681226866,0.178008714709213,-0.196759666053586,-7612.24753839862
-5.27272393889632,-4.84447918379333,-3.65896532869717,-0.144347127952433,-0.36033472520178,-0.117782711922801,-0.633464251830197,-0.545158196847791,-7.37304038521664,0.208319385877603,0.79664134638166,0.275084427915629,-0.23154522112605,-0.114978701827554,-1.02968110660904,-1.16710503126622,-9.42930751562728,-5.1404806542772,-0.0834624998842326,0.640337129110463,-0.375722901845949,-0.139386543396291,-0.699462746961756,-1.24390405950249,-4.48995568704643,-2.52243270996092,0.533874529508646,0.837387436440932,-0.221573875019201,-0.0937073498649984,-0.580623633016304,-1.35407020065175,0.140592627567057,1.76922651146076,-0.264752779296072,0.0317281012648092,0.564085400454827,0.87218268208032,-0.0909142847351689,0.368066406232126,0.0337094485454533,0.0332104440686776,0.176652553441015,0.548542262776204,0.0692257943962549,0.211368779118537,0.0301279272232622,0.649855947695747,-0.306759796013442,0.0880962051070534,0.0140834091486743,0.183484560836716,0.145382185946136,0.938036446578048,0.0520178905796939,0.329669141547472,-0.00684075528156796,0.411372948235301,0.0943092742076754,0.135173979632365,-0.00144704764690931,0.155433604179465,-0.279670938514496,0.176747299522085,-0.21189633646709,-7612.16811442699
-5.25591604202223,-4.84101521925088,-3.66049408310424,-0.145482512220405,-0.360979248694244,-0.117148567705792,-0.63450158474563,-0.538864526870241,-7.37391087083114,0.214119099427159,0.798111862277737,0.273346283552814,-0.233225731326935,-0.115342570166313,-1.03238921521759,-1.16572140717347,-9.45800640182792,-5.18308210509412,-0.0844695957949083,0.652292187462993,-0.379045806069954,-0.140556412529936,-0.705190724173272,-1.24313222144226,-4.50218079734613,-2.51026046590068,0.525035944111373,0.830242053086137,-0.215273158098415,-0.0919314845636429,-0.569645280931955,-1.37342712475159,0.142059919435875,1.77285871463544,-0.265217278660921,0.0318681368545222,0.569781340274203,0.879576542346554,-0.0960338213102186,0.358170919340062,0.0337985175123438,0.0319606927384613,0.173849167641157,0.548728741295599,0.0693697394934515,0.218054041386223,0.0301526215489552,0.653998687982302,-0.308176880489526,0.0824680014097555,0.0140347031546822,0.183402708202163,0.18822108848046,0.936953441813163,0.0511142604576153,0.337690782656919,-0.00767054000471854,0.414010253832142,0.0831515225289974,0.117204283480474,-0.00212931221327865,0.153049707360883,-0.273831542659032,0.181287179895333,-0.219136456558556,-7612.11969727063
-5.23534590271321,-4.83071418549289,-3.65263600211299,-0.147730545555354,-0.361530121799958,-0.116375134389502,-0.634833833057308,-0.533986902595654,-7.37575399896739,0.221988929488503,0.800048384700627,0.271039998872722,-0.235301931062993,-0.11586284381781,-1.03582359632287,-1.16421628027398,-9.49419108031178,-5.24079863970082,-0.0855790260392924,0.668933453386183,-0.383522671098525,-0.142199005704055,-0.712661326299901,-1.24115580453134,-4.52061867689953,-2.49498750982868,0.516015291631769,0.821985229166046,-0.207165223399598,-0.0893618197231981,-0.557175249991956,-1.39894709140865,0.138149339506231,1.77524843118839,-0.266003656074598,0.0322222724257108,0.57306308975129,0.886664684722571,-0.100873836811715,0.350128088665445,0.0336698434444279,0.0304062973490509,0.16285605458512,0.546695269317368,0.0694862653612266,0.222694688261863,0.0303931537587273,0.65714013269857,-0.309028964628812,0.0792092567281101,0.0137288424087763,0.183523586799876,0.235401381997881,0.933997537950184,0.0501676403142505,0.342804602122007,-0.00878900765448514,0.416381497370323,0.0711446403662378,0.0998187266202583,-0.00331981669397492,0.150676807619363,-0.266561928195037,0.189063395801715,-0.228573329916497,-7612.07192552345
-5.21633709956262,-4.81529807790925,-3.6380367018584,-0.148431734316091,-0.361913362196704,-0.115891339819633,-0.636333919487529,-0.530534881312814,-7.3780049246107,0.231641505328548,0.80238036274783,0.268194169924964,-0.237545045480221,-0.116517940966026,-1.03947886715629,-1.16241951899278,-9.53440434038009,-5.30844057356182,-0.0866208204327382,0.68858818597903,-0.388708310247513,-0.144174094579525,-0.720858473342881,-1.23835082891429,-4.54574050773645,-2.47949357833507,0.507975716216848,0.813949878248424,-0.198157854381911,-0.086086476511611,-0.545256438449906,-1.42853773403505,0.130430136152784,1.77742609662993,-0.266929533250729,0.0324378067821308,0.574985893786964,0.89454219740618,-0.106277527897675,0.344031458174815,0.0335214512743654,0.028738139399409,0.145708683453756,0.543340603216139,0.06965784224531,0.225856516006767,0.0305672922142139,0.660790772804913,-0.310397061553627,0.0772456077628099,0.01340440105198,0.183847523298989,0.287893158925148,0.931420994888325,0.0493179244820274,0.345206268021947,-0.010453914826034,0.421010300046961,0.0563510834254017,0.0840119077269372,-0.00471695735840451,0.147921399722834,-0.258378261189893,0.199529354031519,-0.238631228518176,-7612.02697400277
-5.18759390417723,-4.79204884225001,-3.61024850328723,-0.146953471596947,-0.362413743324788,-0.115426002395077,-0.63811804991942,-0.526191152745387,-7.38131204915593,0.247171286413474,0.806150591242476,0.263579632166267,-0.240878857248244,-0.117581377815677,-1.0447513586854,-1.159381293694,-9.59489864264365,-5.41166726843703,-0.0879088825561523,0.718540891284214,-0.396572591863322,-0.147262577376857,-0.73286384818783,-1.23395173558217,-4.58654695224414,-2.45711396036626,0.498134524868187,0.802884730202973,-0.184613816730221,-0.0808282388126308,-0.529266675903678,-1.47352740484261,0.11580034154021,1.77926266883706,-0.268483763259862,0.0326983346726282,0.576364017765262,0.904547981078044,-0.112467004865417,0.335015287387217,0.0331964052839481,0.0260150936844615,0.11620481335123,0.53671660818012,0.070154924980044,0.228497900491536,0.0307805498168316,0.664794765374649,-0.311412980832819,0.0730790739312931,0.0127974240699391,0.184383392155272,0.366499401012991,0.927481851055087,0.0484286088372869,0.345799853453032,-0.0132488975028815,0.427312897629567,0.0352118758576579,0.0612797348005072,-0.00689951928769243,0.143619989828442,-0.247552559517106,0.215018557454466,-0.255631872621768,-7611.96956760295
