"b_no_choice_a","b_powertrainbev_a","b_powertrainhev_a","b_range_bev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainhev_b","b_range_bev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainhev_c","b_range_bev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","b_no_choice_d","b_powertrainbev_d","b_powertrainhev_d","b_range_bev_d","b_mileage_d","b_age_d","b_operating_cost_d","b_price_d","delta_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_ev_neighbor_b","gamma_knowledge_ev_b","gamma_knowledge_subsidy_b","gamma_veh_refuel_b","gamma_veh_range_b","delta_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_ev_charge_c","gamma_hhincome_c","gamma_ev_neighbor_c","gamma_knowledge_ev_c","gamma_knowledge_subsidy_c","gamma_veh_refuel_c","gamma_veh_range_c","delta_d","gamma_EV_benefit_d","gamma_EV_anxiety_d","gamma_ev_charge_d","gamma_hhincome_d","gamma_ev_neighbor_d","gamma_knowledge_ev_d","gamma_knowledge_subsidy_d","gamma_veh_refuel_d","gamma_veh_range_d","gamma_suv_b","gamma_suv_c","gamma_suv_d","logLike"
-3.70358789736951,-4.06963348913192,-2.72515966274937,-0.105097311539295,-0.297995937627651,-0.115696331798046,-0.572856962988706,-0.262530429293707,-6.57027130207354,0.368405932221377,0.860558436541186,0.225222212824217,-0.244160904891638,-0.129664059993766,-0.90777573619914,-0.896752134867178,-10.1682973730803,-6.51275801821214,-0.135967626562373,0.900950989364138,-0.427556094711597,-0.154467043341509,-0.957651684340522,-1.08094653062489,-7.33635073839214,-2.76845791271546,0.912819917151546,0.926437071149834,-0.250569015648763,-0.154024493313407,-0.505115342806447,-2.01073112132267,-0.162045362042058,2.12184992728914,-0.0593742860989376,0.00964694091755522,0.913865041088859,1.05859147290162,0.319523077110482,0.0568312440363303,0.0111565375749685,-0.0681354668026153,-0.221870532217819,0.493156087191691,0.132204332677173,0.429601797436383,-0.0066477428845451,0.752609353686916,0.170785137595908,-0.581040493954233,0.00433066147443115,0.19026790202542,0.321616416686165,1.10974514682958,0.374242218565442,0.98300061465095,-0.045830883206611,0.784066617751002,0.647840871085704,-0.377413647761393,-0.0182135877916812,0.108847317154041,-0.304771593150311,0.184276877072419,-0.534470538446833,-4012.33244838624
-3.73459204794063,-4.10450615360006,-2.69634738828481,-0.0906433444916188,-0.300726976297681,-0.117468727067488,-0.574373603491828,-0.270737687453841,-6.55368666436128,0.372852902540773,0.862841894272944,0.225491942281924,-0.244933823236875,-0.130196984105552,-0.910155709801443,-0.892842734065492,-10.1681013291197,-6.505801314036,-0.13468760319641,0.900638739996521,-0.429331444863402,-0.155122704098549,-0.955502869641296,-1.07973708266667,-7.3698410429587,-2.75761380785588,0.919430117710591,0.92623450920988,-0.246496038562581,-0.153046030436921,-0.506674746777091,-2.02597733090195,-0.173982278808714,2.11745664111836,-0.0647346775357509,0.00901070070921088,0.914499991626409,1.05078552069958,0.316041344501839,0.0617621411191912,0.0125940991072796,-0.0657601416347772,-0.22614590657349,0.4882801317007,0.127696814175725,0.427756211785029,-0.00751141970989002,0.747648840390701,0.166853073688563,-0.576665182357271,0.00483341764503885,0.192006393342145,0.318129923083893,1.11018679481943,0.369449855187613,0.985776755097251,-0.0475580256084568,0.787466287464315,0.636195463921311,-0.380373304639052,-0.0172880131140366,0.111870051956267,-0.316708493258939,0.180001495963643,-0.537957028239865,-4012.29916174198
-3.75377044921251,-4.11898288456233,-2.6786776212449,-0.0852016545338434,-0.303242366160502,-0.119197183889569,-0.571072311181811,-0.275935329393746,-6.54543928161204,0.374586685489697,0.865040859789958,0.226333929883613,-0.245735023454642,-0.130767659652303,-0.912270300845322,-0.890521901828376,-10.1676155606654,-6.50772654423841,-0.131951100257703,0.902736906825834,-0.430952335403295,-0.155462087925696,-0.955421952873489,-1.07826521206316,-7.38135468204602,-2.75339259938477,0.923391133778318,0.927474147403151,-0.242209645239427,-0.151901530139542,-0.507253326896674,-2.03568028234561,-0.180091068002392,2.11643750676973,-0.0661903624709123,0.00812688272657877,0.918065420266676,1.04733855897232,0.318958382345886,0.0621561342351777,0.012366752771794,-0.0640650769585785,-0.226380630740255,0.485457288088835,0.125839768826235,0.429529728967597,-0.00851635836407986,0.74554167265217,0.169539151309618,-0.576197296613092,0.00420883468405017,0.192714492917276,0.320153281764622,1.11129498260999,0.367025547546279,0.988963316552541,-0.0494014692627415,0.793373892885808,0.632953172625917,-0.385866715312821,-0.0174115158038426,0.113358573085913,-0.322817218838419,0.179766748472586,-0.535933666019928,-4012.27580977432
-3.76436352411822,-4.14955960118379,-2.67169112925349,-0.072446096194295,-0.304282769159964,-0.12051893763616,-0.568994060367441,-0.278351182764231,-6.54503939706761,0.374479469316485,0.86695327853735,0.227374102093065,-0.246455221981842,-0.131291894177056,-0.913857042561926,-0.889636475969231,-10.1739542609161,-6.5056208705261,-0.127678512152174,0.901904160946207,-0.43265534071673,-0.155841666388503,-0.956897343748241,-1.07762941732004,-7.3727175416314,-2.75379355440373,0.923834495855943,0.929547123611382,-0.238852722876741,-0.150646178999447,-0.505521481241008,-2.03910841510524,-0.179821580572369,2.11967299743213,-0.0660063749154525,0.00715929171411359,0.922079726039262,1.04700900540825,0.32007669326685,0.0580477540363662,0.0118164485145647,-0.063241366887878,-0.223704627646254,0.485823100901024,0.124142201141736,0.433479311722842,-0.00965667692183626,0.743873550417303,0.171966566768677,-0.580035039827237,0.00401086529219219,0.193071454093766,0.327885707116926,1.11600442859106,0.365024115130549,0.992611854883588,-0.0510330219951476,0.799634650846787,0.62831787205614,-0.396045827621063,-0.0175005979866444,0.113204725546352,-0.322547787842116,0.182442735408877,-0.528201300994182,-4012.26038613939
-3.76220613803325,-4.14744618014346,-2.67293334757982,-0.0731091650592008,-0.305026265317953,-0.121302890389103,-0.563539944779244,-0.277976095645634,-6.54896997474088,0.372984747670224,0.868010196622717,0.228297153805594,-0.24701381618746,-0.13162340791111,-0.91472631745943,-0.889623344673373,-10.1767671891077,-6.51080291181562,-0.124087173494687,0.903263954257463,-0.433568687530834,-0.155831203777378,-0.959234345748235,-1.07691016564648,-7.35878005721614,-2.75837023259417,0.922652509314896,0.931954433847707,-0.236350821841668,-0.149858419963352,-0.504022130330891,-2.03941779885376,-0.176755343910812,2.12336324900543,-0.0634554353098626,0.00642949194486268,0.92614465112886,1.04957993657286,0.32572529019848,0.0533853070647543,0.0103334659334821,-0.0632328915171256,-0.219921567156289,0.486789170887585,0.12509888136857,0.438346252853374,-0.0104161206195156,0.744538565951073,0.178140629921245,-0.584023830410575,0.00304402655548066,0.192580699150603,0.33548073287392,1.11863261767896,0.365242535511711,0.994931988915714,-0.0520778170820017,0.805334441459393,0.63157225714818,-0.403622525812859,-0.0182708205925197,0.112130514261738,-0.319481545581781,0.186225805497043,-0.520606300270508,-4012.25067956603
-3.75637471192194,-4.15381391298088,-2.67973708526669,-0.0699469824145201,-0.304606618652759,-0.12154900640515,-0.560974617616551,-0.276287205120667,-6.55614367177935,0.371247210673834,0.868383869230191,0.22885122694955,-0.247366787083869,-0.131796839669066,-0.915047331936378,-0.890345547035875,-10.1817366114028,-6.51278832480683,-0.120829348530282,0.902901145214085,-0.434181220488364,-0.155830330704659,-0.961606343000434,-1.07693744645476,-7.33909429144804,-2.7635163759347,0.919670885100537,0.933962590689868,-0.235119743871903,-0.149310359333097,-0.501619897926011,-2.03651724043482,-0.171208716154527,2.12801731994955,-0.0611502252253074,0.00596664523100607,0.929102116430608,1.05284996132389,0.328247049583321,0.0477640299369777,0.00924469217067224,-0.0639194394565357,-0.215827670490839,0.489143243577215,0.125812130404204,0.442565607011394,-0.0109065655383504,0.745374193136729,0.18182539469382,-0.588980847439283,0.00268429956216475,0.191860299822957,0.343660257515601,1.12230834089895,0.36554729962213,0.99658300649073,-0.0525852088605037,0.809323287288248,0.632672322375284,-0.411423791374426,-0.0186983349883606,0.110288013387029,-0.313934861698284,0.19031971182104,-0.512426787716452,-4012.2447229189
-3.74631481763904,-4.14499107617921,-2.68813020026083,-0.0729258641838986,-0.304024507486017,-0.121355182209693,-0.558229373474698,-0.273866228020907,-6.56276175325443,0.369529742733336,0.868146109912957,0.229088026384917,-0.247544052369419,-0.131801881951586,-0.91487806188391,-0.891094391987614,-10.1837755546939,-6.51649656560918,-0.118941530060379,0.903239424784319,-0.43423116244832,-0.155680554130795,-0.963526767355856,-1.0770453676355,-7.32540730644754,-2.76806333781102,0.916960907353965,0.935264160440483,-0.2347718422098,-0.149216336764018,-0.500078635747199,-2.03357751635716,-0.1664089170714,2.13135351237693,-0.0587922622599387,0.00583449987821062,0.93050441273218,1.05620730115859,0.331261808091391,0.0441236151798638,0.00823917089588331,-0.0648071150951535,-0.212970036372346,0.491015982877336,0.12733746478955,0.44546631900907,-0.0110070031702667,0.74678564394567,0.18540007017542,-0.592286369688604,0.00223891304440166,0.191082910916192,0.348653836990892,1.12391804879146,0.36649417493577,0.996906810773037,-0.0525509865339534,0.811258589812717,0.636315572926476,-0.415591188727791,-0.0191847800601702,0.108654071799086,-0.309135056498405,0.193177348612574,-0.507433220831675,-4012.2412816094
-3.73888073248615,-4.13945615072175,-2.69532854538969,-0.0748107151551021,-0.303262752290117,-0.120969972429306,-0.557606006429825,-0.271984546515769,-6.56802369389935,0.368539331198459,0.867616183934044,0.228982374433072,-0.247574387629701,-0.131723209583068,-0.91455347011285,-0.891829798442468,-10.1846434447266,-6.51867723089057,-0.118092749383086,0.90336300534297,-0.434067605499839,-0.155568147010436,-0.964499675742938,-1.07743738097289,-7.31555614784826,-2.7703170759811,0.914524897297799,0.935673932052936,-0.235015624361044,-0.149285357826245,-0.498939791273145,-2.03077237439599,-0.163144875662472,2.13320786602297,-0.0575803054069828,0.00595242539399126,0.930626787413277,1.0582148837009,0.332262895476663,0.0422029047873732,0.00781090184906047,-0.0656177054271662,-0.211609406468418,0.492432472774124,0.128366773175956,0.446473475329366,-0.0108564540995886,0.747915377521246,0.186742024280289,-0.593972029684,0.00215488990063655,0.190522204004593,0.351174818223752,1.12487500461215,0.367273810479285,0.996302065658251,-0.0522306988431947,0.811564366918088,0.638199441766323,-0.417194203230649,-0.0193580097736641,0.107376351660253,-0.305871023168364,0.194537980939277,-0.504912270515086,-4012.23956925697
-3.73398588510613,-4.13330805681233,-2.6989442387786,-0.0769500478122651,-0.302787215625659,-0.120574983732788,-0.557603924483112,-0.270887312331918,-6.56985718469218,0.36814654011327,0.867127988241686,0.228785502858842,-0.247543457584173,-0.131620863726264,-0.914175923004708,-0.892023621070748,-10.1843887222073,-6.52013594795448,-0.11814615105352,0.903520819930694,-0.43382186748204,-0.155492826928959,-0.964787403721047,-1.07771266718309,-7.31500910319068,-2.77051143617805,0.91365325325597,0.935448639491635,-0.235478679762567,-0.149509888280138,-0.498801628787858,-2.02990888138433,-0.162112310562647,2.13358384847312,-0.0572044776549131,0.00614631240852019,0.929864850750673,1.0591288681283,0.332315256156651,0.0422140089292908,0.00774479595046024,-0.0660444164578126,-0.211697866632081,0.492864756271503,0.128955164071992,0.446311553819624,-0.0106354905497566,0.74855853567087,0.186906658878843,-0.594334791662979,0.00217208356606568,0.190340018806258,0.350896018887039,1.12458041749265,0.367549600989675,0.995583557217616,-0.0518514059806972,0.810839669123771,0.639522640835427,-0.416960676252356,-0.0193781884551697,0.106921171063857,-0.304838448637375,0.194449504544689,-0.505191059790693,-4012.23885143803
-3.73323866819098,-4.13085042126813,-2.69995266144406,-0.0779825696189161,-0.302584436605334,-0.120362130835576,-0.558186853364583,-0.270706505017065,-6.57037264646543,0.368299437651705,0.866806242226217,0.228553648070255,-0.247500574177635,-0.131555344793864,-0.913996995838322,-0.892125942523133,-10.1835455610562,-6.52104464823947,-0.118428398242984,0.903869276303977,-0.433663373415576,-0.155470508018416,-0.964555227914105,-1.0779622197294,-7.31524693664437,-2.76962683615345,0.913131657956383,0.935037572623248,-0.235749071692909,-0.149615276957791,-0.498808884714992,-2.02959301600109,-0.162459038576675,2.13308800650957,-0.0574573023896558,0.00633453414220533,0.929154823591896,1.0588838873702,0.332008034104693,0.0429295278635592,0.00789537917657246,-0.0661868431371315,-0.212429059789865,0.492807517583979,0.129129507772596,0.44550922378782,-0.0104360741890408,0.748782981933804,0.186447757170172,-0.593680616699201,0.00226719442540342,0.190350338858441,0.349930337903468,1.12425089277861,0.367713913817667,0.99477531438662,-0.0516000542576105,0.810140354310791,0.639589992229283,-0.41575347327805,-0.0192924904658341,0.106799012054724,-0.305185287783261,0.193718285457422,-0.506156705696904,-4012.23860262771
-3.7334638048326,-4.13035816798476,-2.69920853111162,-0.078041710613956,-0.302577503951574,-0.120266137205626,-0.558586540978808,-0.270824416609892,-6.56935606635769,0.368483239667834,0.866706336986898,0.2284563384103,-0.247488980524636,-0.131526925084617,-0.91387646970074,-0.891891768965489,-10.1833210365644,-6.52136182227136,-0.118674447358133,0.903959481140529,-0.433616406101734,-0.155485930051499,-0.964396378006749,-1.07802232731297,-7.31912060482294,-2.76863538181994,0.913521856940142,0.934708277242957,-0.235887744990455,-0.149714228223107,-0.499152424232617,-2.03034979210838,-0.163130059690806,2.13264117828992,-0.0577990121987752,0.0064048431035434,0.928691694202252,1.05862270815289,0.331431534158721,0.0436523034377063,0.00805371718637134,-0.066143427882164,-0.213069837429725,0.49251020089781,0.12899946099803,0.445052612454596,-0.0103649652282111,0.748697691863586,0.185903589213719,-0.593412593410455,0.0023421248798542,0.190466957200824,0.34884506874298,1.12378209420671,0.367431087010647,0.994658028819136,-0.0515014873170242,0.809659799328451,0.639432705775947,-0.415279856306667,-0.019202875417896,0.106987029415041,-0.305847336613459,0.193100798689123,-0.507245267652183,-4012.23853073436
