"asc_no_choice_a","b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","asc_no_choice_b","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","asc_no_choice_c","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","asc_no_choice_d","b_mileage_d","b_range_year0_d","b_degradation_d","b_packreplace_d","b_cellreplace_d","b_price_d","delta_b","delta_c","delta_d","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_used_bev_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_used_bev_d","gamma_EV_benefit_d","gamma_EV_anxiety_d","logLike"
-0.768241276930031,-0.345186363821107,0.64726353366498,-0.390699753045171,-0.263629465939461,-0.493190566787667,-0.438858430913009,-8.02691544473909,-0.344698310064777,0.019243440791917,-0.0538989447886804,-0.15390734438313,-0.289243776239256,-0.669576929659983,-3.15910255773158,-0.0724509317382635,0.571727058925818,-0.219994456459096,-3.39866346864082,-3.18154902280128,-0.625890517794985,-4.55913229103011,-0.0298378923406635,1.00892653717241,-0.550776390862172,-0.050440195442085,-0.116118168653641,-0.854405983067557,-0.82664442123534,-2.14701555019245,-0.456397863857034,0.695902901489425,0.0730946658408788,-0.461795986627874,0.651817638998164,-0.586214130244047,0.094659695492716,0.662042756834013,0.155711393338447,-0.199471320701384,-2408.22026226825
-0.777878229362173,-0.344144539389812,0.647703835754254,-0.392241347290159,-0.257487445824204,-0.493926372348485,-0.442800472956915,-8.03210876362237,-0.344412606899203,0.0192865524058637,-0.0539861585042791,-0.152845585967323,-0.289502301171612,-0.665382010352903,-3.11728838506789,-0.0760018558568817,0.580990176000071,-0.217964345722299,-3.4021679110283,-3.17305572502828,-0.620757497079548,-4.58737825993067,-0.0303972154921398,1.0062843031895,-0.549952519886189,-0.0527343836714251,-0.11533990480141,-0.860647741368049,-0.830688248491444,-2.1802465001255,-0.455567509972822,0.696535356921488,0.0708131389437256,-0.461864983769341,0.662010202415527,-0.601692815468285,0.0935022437788018,0.661743549274063,0.152467244879027,-0.198290933477171,-2408.20934907929
-0.775245006319083,-0.342757163047214,0.647323424903188,-0.392766786144547,-0.253382209570176,-0.489746437263533,-0.442547484846277,-8.03521754282801,-0.344080491050855,0.019564732798264,-0.0542007916917229,-0.152345983809474,-0.289217800319385,-0.663585334156367,-3.09020556508924,-0.0778920390554737,0.584608157936382,-0.218594404052517,-3.40304387636349,-3.1669747188026,-0.613980343917553,-4.5992681486903,-0.0304431860269851,1.00561531734418,-0.549844577659077,-0.0534227964487166,-0.11515212201302,-0.863430440020514,-0.831827717633646,-2.18652380567465,-0.45705231151861,0.696732827264765,0.0689485077504653,-0.459922713026782,0.664184146094204,-0.609433003468959,0.0882922117496831,0.661820580319665,0.150665024880481,-0.195498837050564,-2408.20540949663
-0.770062933984482,-0.3418025322568,0.646914593799766,-0.392626817961031,-0.253483355586791,-0.487560114635627,-0.44157832023123,-8.03758138601683,-0.343969944689203,0.0196714935094153,-0.0542271115915927,-0.152068955630709,-0.28880030785937,-0.663570297195431,-3.07990371978587,-0.0786621737228581,0.58629163840162,-0.21879316730774,-3.40230817513755,-3.16786408828168,-0.611633485769888,-4.60031818169862,-0.0304425530662566,1.00563726223814,-0.550001806792518,-0.0536331124465507,-0.115707197997973,-0.863343909056126,-0.831827820737919,-2.18736770155861,-0.458396795162392,0.696536261716952,0.0663744608982359,-0.4590014294163,0.66433501800477,-0.613355253177192,0.0862581708322006,0.661919046545105,0.148331215455324,-0.194527025705728,-2408.20474339449
-0.766982302425369,-0.341422476571896,0.646912553154027,-0.392618183334241,-0.253388009881273,-0.48576508691566,-0.440739182843484,-8.03813919889136,-0.343852658192737,0.0199240356378319,-0.0542892353841188,-0.151857580361139,-0.288620191764021,-0.663780667237288,-3.07879581797896,-0.0791058711212086,0.585982324492,-0.218840083522334,-3.40283720591719,-3.16936132740386,-0.610369257692399,-4.59944134664509,-0.0303367644772816,1.00572335837099,-0.550188023756455,-0.0535159731117017,-0.115942717447345,-0.862999082502685,-0.831899288259611,-2.18824592174694,-0.460185066240656,0.696770101913873,0.0666418793820092,-0.45820680832823,0.664748622932474,-0.613333952503959,0.086325132858369,0.662493975737637,0.148753013442894,-0.193755834112764,-2408.20460344044
-0.765269786088195,-0.341245217442202,0.647096004928881,-0.392587041156592,-0.253532604459171,-0.485557607006361,-0.440510806861914,-8.03916951637309,-0.34381001358253,0.0200778939908591,-0.0542877422361724,-0.151706102785236,-0.288471941708798,-0.663955402636461,-3.07943119227376,-0.0793743679203854,0.585111922878262,-0.218747240933009,-3.40325009639557,-3.1701779475593,-0.609384128226901,-4.59928249546951,-0.030306736066797,1.0056445842914,-0.55027473077974,-0.0536070621634872,-0.11615891529341,-0.862754915533398,-0.831738834883624,-2.18834031037055,-0.460579875388289,0.696677375505587,0.0662246995616044,-0.458178471915136,0.664677517710486,-0.613559813959508,0.0865409406362349,0.662554883069835,0.148325469065586,-0.19376363028239,-2408.20454833376
-0.764694010804238,-0.341184252206663,0.647284077967159,-0.392618677224478,-0.253510874844369,-0.48559072411865,-0.440495317203277,-8.03997981900507,-0.343784636751349,0.0202097071758044,-0.0542863530524116,-0.151587730170364,-0.288369003840925,-0.66407388394761,-3.07874580724764,-0.0795054032582191,0.584645470656612,-0.218527471065359,-3.40378047552475,-3.17100063208987,-0.608623396000391,-4.59942097757332,-0.0302877935674557,1.00548999315163,-0.550321555939168,-0.0536959128855,-0.11628355323285,-0.862607331926079,-0.831648013624661,-2.18860405335001,-0.460886537385175,0.696638176062593,0.0661366598296348,-0.458259007739834,0.664741668103604,-0.61338624387784,0.0867438062264567,0.662643624403809,0.148214766963764,-0.193870194199097,-2408.20452440259
-0.764922462317031,-0.341216189143188,0.647377542869871,-0.392657916685698,-0.253405868268481,-0.485777816052611,-0.44060268639277,-8.04033431234139,-0.343783672153993,0.020255293985011,-0.0542869047158143,-0.151535320775968,-0.288334841490632,-0.664115364047174,-3.07842929023887,-0.0796196890219024,0.584478028629509,-0.218448419125263,-3.4038577256479,-3.17085616190238,-0.608240032810451,-4.59959720391576,-0.0302768322529312,1.00540419557303,-0.550326528758173,-0.0537304115969683,-0.116280469011703,-0.862600334866864,-0.831614069296707,-2.18880191377323,-0.460916474712836,0.696628628263125,0.0661750773297367,-0.458319253914426,0.664824875154325,-0.613345296774796,0.0868812048793294,0.662664857327837,0.148229132004669,-0.193932326615978,-2408.20451917614
-0.765257842593594,-0.341237679903371,0.64737587638094,-0.392678706897736,-0.253329170942426,-0.485866278121629,-0.440672714070594,-8.0405117773441,-0.343790797994681,0.0202637248584066,-0.0542871530143864,-0.15151851712917,-0.288316145452273,-0.664136188832215,-3.07773437415256,-0.0796286925357311,0.584576147149774,-0.218392124424771,-3.40394420998835,-3.17076273606869,-0.608116692269863,-4.59971301977267,-0.030273471321776,1.00536685870101,-0.550322282159859,-0.0537468067536677,-0.116266434144828,-0.862614212660787,-0.831559855382957,-2.18877872464276,-0.460842834009215,0.69660283257188,0.0662338852467953,-0.458385403059508,0.664838835399257,-0.613247286480988,0.0868029617856333,0.662640700867676,0.148275868906261,-0.194006592312636,-2408.20451773234
-0.765426974260334,-0.341253749699748,0.647366723743973,-0.392688261856755,-0.253297332341821,-0.485905696567833,-0.440704041569358,-8.0405820909978,-0.343797173198818,0.020259060806952,-0.0542885320417916,-0.151513127032286,-0.288305235017167,-0.664145846307702,-3.07747757924461,-0.0796417954782777,0.584645055067841,-0.218387465190335,-3.40388757490724,-3.17059542811374,-0.608084243759369,-4.5996837760394,-0.0302699283763742,1.00536882538859,-0.550318910389008,-0.053741273272795,-0.116253439146179,-0.86262071541223,-0.831566882591003,-2.18875675524915,-0.460841909243718,0.696609348106276,0.0662529069001618,-0.458370269944457,0.664855265114798,-0.61323183231299,0.0867901010761482,0.662644921917961,0.148298398732543,-0.193995389303192,-2408.20451742289
-0.765473089923193,-0.341253257524261,0.647348601553399,-0.392687401728352,-0.253291013271546,-0.485895117578175,-0.440703506936179,-8.04062138991844,-0.34380028330301,0.0202542463294348,-0.0542890549659722,-0.151507856923363,-0.288298357569784,-0.664152540186259,-3.0773680697658,-0.0796427238454999,0.58468657849192,-0.218389816941688,-3.40386118339737,-3.17052763887937,-0.608082918048847,-4.59965183958364,-0.0302688793308181,1.00537878312792,-0.55031786565663,-0.0537366577345734,-0.11625105613576,-0.862620892938774,-0.831552468569402,-2.18869880960598,-0.460818848616934,0.696602225586688,0.0662643851470365,-0.458373312503269,0.664843850084008,-0.61321714374203,0.0867562309230417,0.662634791152578,0.148308330095704,-0.194003182102417,-2408.20451735659
