"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_range_pw3_a","b_loss_pw1_a","b_loss_pw2_a","b_loss_pw3_a","b_loss_pw1_treat_a","b_loss_pw2_treat_a","b_loss_pw3_treat_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_range_pw3_b","b_loss_pw1_b","b_loss_pw2_b","b_loss_pw3_b","b_loss_pw1_treat_b","b_loss_pw2_treat_b","b_loss_pw3_treat_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_range_pw3_c","b_loss_pw1_c","b_loss_pw2_c","b_loss_pw3_c","b_loss_pw1_treat_c","b_loss_pw2_treat_c","b_loss_pw3_treat_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_no_choice_d","b_mileage_d","b_range_pw1_d","b_range_pw2_d","b_range_pw3_d","b_loss_pw1_d","b_loss_pw2_d","b_loss_pw3_d","b_loss_pw1_treat_d","b_loss_pw2_treat_d","b_loss_pw3_treat_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_no_choice_e","b_mileage_e","b_range_pw1_e","b_range_pw2_e","b_range_pw3_e","b_loss_pw1_e","b_loss_pw2_e","b_loss_pw3_e","b_loss_pw1_treat_e","b_loss_pw2_treat_e","b_loss_pw3_treat_e","b_packreplace_e","b_cellreplace_e","b_price_e","delta_a","gamma_EV_rangeanxiety_a","gamma_risktaker_a","gamma_hhincome_a","gamma_ev_charge_a","gamma_knowledge_ev_a","gamma_evb_environment_agree_a","gamma_evb_function_disagree_a","gamma_hhveh_fuel_a","gamma_veh_range_a","gamma_suv_a","delta_b","gamma_EV_rangeanxiety_b","gamma_risktaker_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_knowledge_ev_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_hhveh_fuel_b","gamma_veh_range_b","gamma_suv_b","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_knowledge_ev_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_c","delta_d","gamma_EV_rangeanxiety_d","gamma_risktaker_d","gamma_hhincome_d","gamma_ev_charge_d","gamma_knowledge_ev_d","gamma_evb_environment_agree_d","gamma_evb_function_disagree_d","gamma_hhveh_fuel_d","gamma_veh_range_d","gamma_suv_d","logLike"
-1.3149750592968,-0.641067854587786,1.16718713530714,1.15706464974558,1.34505363969928,-0.203998241900713,-0.127530378496442,-0.012762234705534,-0.249213259666734,0.319149100790558,-0.630257195974367,-1.06389512909354,-1.31350437358752,-0.9169023163406,-2.87923378078073,-0.233694031252714,0.973720391888238,1.03518958256061,0.866463511311969,-0.143949250105431,-0.034701484770767,-0.0721411040932625,0.0278671579096146,-0.0784513022922965,0.0418288716402299,-0.649475842789942,-0.644681988277852,-0.923713200006121,-3.78392817062424,-0.28133075195393,4.02019437482083,1.71245262451241,1.42161512211015,-0.120329766976905,-0.143145566831279,-0.0743667211663272,-0.036829874044447,-0.0220667529147378,0.0216286348222131,-0.368127047359312,-0.287577447319146,-1.03157980619345,-13.4280436623126,-0.189190923677368,0.398269684073314,0.99940791998967,0.674610521576085,-0.125749209215178,-0.0351816534708803,-0.191399015859494,0.102344439413213,-0.0692556490240214,0.13136121255707,0.0796419245048356,0.15428843837654,-4.25496043999985,-4.60761947666036,-0.105563335492646,-0.0347496277651414,-0.539065302764279,0.147156904894685,-0.0561945936089787,-0.0533653808042184,0.0121658600129229,0.03149113374577,0.0385604786875271,-0.0391079713069136,-0.190293174118879,-0.306228739348569,-0.215850142534422,-3.01678442959275,1.31704386843474,-0.93083483921435,0.0136940980511991,-0.574283533671301,-0.244306609414104,-0.471481465743343,-0.956506208783226,0.972196285764347,0.550098565876722,0.188148127464987,-1.00795373962526,0.397347892274432,-0.821269731445048,0.026916474881779,-0.566909147396137,0.124062590827152,0.638281750900743,-0.137292072507288,0.083759927247001,0.301677289400262,-0.00950025884285128,-2.39151510595438,0.818595847643813,-0.293883224167484,0.0485540608665818,-0.0323605068309318,0.224382193360228,0.989716220866634,0.467235818916572,0.262461062426675,0.318701263474202,0.207489102177358,-1.07475125489335,0.345665313236655,-1.15812972185877,-0.0466473820638927,-0.301038392445254,-0.1994689788179,0.763139031538804,0.12314927222478,0.675674841649932,0.260925804061974,-0.277022188553852,-7788.99554399323
-1.51830715708895,-0.665080052021429,1.10383479516048,1.11455231832016,1.34497769485584,-0.210313519675809,-0.124371071907688,-0.0134017379352388,-0.257893698311077,0.323199165452775,-0.57374945134049,-1.07683734001957,-1.33591209053732,-0.900131432604149,-2.88183938753418,-0.2323008957228,0.972524236770948,1.04063689825361,0.873671073168429,-0.143665812116304,-0.0347486904189998,-0.0722596018473695,0.0269950589835146,-0.0786356067737614,0.0422485362784118,-0.646648806955053,-0.643923546801917,-0.927091868630032,-3.76469341661476,-0.281838384829588,4.047986602069,1.72011845556295,1.42712498306031,-0.119746640966827,-0.143041071213225,-0.0740322403210127,-0.0372102944756112,-0.022044042087771,0.0216392519422404,-0.367080645677342,-0.286553018593985,-1.03180331175606,-13.4281724420132,-0.189433508904437,0.391996844638983,0.998562549628529,0.642020498098834,-0.126850396594549,-0.0349369617339505,-0.191621922654608,0.103192473363224,-0.0688883960888002,0.131731334660244,0.0812380557716825,0.156519837189188,-4.24373721593158,-4.61522508977046,-0.105319574499941,-0.0358731131441873,-0.540341279818164,0.144295230109584,-0.056460499621857,-0.0538648062560932,0.0122771557207233,0.0310381791054987,0.038816873167171,-0.0394900208301057,-0.192929910790275,-0.308554195134997,-0.214799358300048,-3.01250474718902,1.32218872235657,-0.938009999758242,0.0131595333712237,-0.565716751650721,-0.242885924471634,-0.47128704515492,-0.941437017545086,0.958225157516256,0.55021462243407,0.187059653111828,-1.00744608040144,0.397935014379799,-0.81873269552402,0.0265125137232517,-0.559929474298187,0.128066074488318,0.639948595285367,-0.139931987035424,0.0842154022268041,0.301962674952773,-0.00867567336899799,-2.40801957242097,0.821304696950477,-0.293253365687183,0.0481948744505065,-0.0257550742775853,0.226996825487257,0.993034957845637,0.472308021327117,0.261682011947499,0.320188088571613,0.20909685852399,-1.07328297547141,0.340268977563325,-1.16017468239463,-0.0470856726682668,-0.296313047020455,-0.194343400797548,0.760715412864907,0.128021471036109,0.675671960427768,0.262045045435341,-0.279725273789919,-7788.86255602107
-1.79574425587487,-0.702711478957201,1.00528090375493,1.00860220503222,1.36819745026848,-0.216334891366953,-0.126299949238381,-0.00980055096779131,-0.278917204327855,0.338898842980423,-0.468166746336601,-1.11561178143134,-1.33180246985116,-0.859231547868505,-2.88912180313146,-0.229615477876223,0.971167439690015,1.0474518657287,0.890761456829826,-0.143084061439872,-0.0349686763641633,-0.0723075723214532,0.0253974134671456,-0.0787612932328761,0.0423523840867163,-0.639417555242827,-0.641387279898016,-0.934785864529035,-3.71446291139375,-0.2832378387189,4.11561834624131,1.73676306951867,1.44103605545404,-0.118362988288318,-0.142660948439404,-0.0733174775670694,-0.0382180907391541,-0.0221745269515547,0.021533336154857,-0.364423339141303,-0.283933358676336,-1.03277363977808,-13.4194770651239,-0.189548573628184,0.381220927580403,0.998126807516919,0.566775072822103,-0.1288939579779,-0.0349978119537488,-0.191839069342343,0.10534789440799,-0.0678316869874715,0.132400289361883,0.0860546167462059,0.162871844043695,-4.21880956486611,-4.63831458552659,-0.105088615075894,-0.0378828336264733,-0.541666948495325,0.137352609653514,-0.0573564688241238,-0.055094396629676,0.0124875149960008,0.0299694404772094,0.0395583241140167,-0.0403308139576026,-0.200072838773368,-0.315294642701863,-0.212990103595826,-3.01050629425915,1.32027673845108,-0.949065015912226,0.0130197261042205,-0.554495454617294,-0.241120646148882,-0.472932027062541,-0.923958350431795,0.943292831053507,0.551090768612713,0.18672766072322,-1.00848543581446,0.3930855406908,-0.814971835577323,0.0258123976246668,-0.546240537527455,0.138079972160336,0.641057489595838,-0.145674976106996,0.0892756375734535,0.300850099016145,-0.00524627533406539,-2.44458200635716,0.823377044647656,-0.295665385799291,0.0477173548724377,-0.0127549842255091,0.233136553716135,0.998636959422752,0.480792186779791,0.263620318097642,0.322073330500465,0.21619195525042,-1.05979450664528,0.323276623049375,-1.16761263998407,-0.0474782400101024,-0.290147612676961,-0.185246980210823,0.756243744623508,0.134358661600117,0.676562002990963,0.261604206071422,-0.285435120762869,-7788.7253119223
-1.83389404644131,-0.714014673120486,1.01358620457261,0.92790443509267,1.38104723730995,-0.215628835717623,-0.129318843534691,-0.00509217862255928,-0.284662314593499,0.344169531544018,-0.483219713327513,-1.1272432992525,-1.31881925644552,-0.846867879303637,-2.89137260620163,-0.229104131474238,0.971450009061963,1.04806452408756,0.896626217577507,-0.142925847556729,-0.0349890315127606,-0.0724314121794579,0.0250669837347793,-0.0788444467139171,0.0423074737392557,-0.637170055523356,-0.640432197690086,-0.937450237783534,-3.68506307055476,-0.283979337929212,4.14825817232709,1.74224780132183,1.44845712138179,-0.11783501730933,-0.142243501783448,-0.0729577561174416,-0.0388381427948765,-0.0226020496276872,0.0213019878439221,-0.362449465607804,-0.282144426741311,-1.03405769940591,-13.4042916781292,-0.189163678011902,0.379081381750335,0.994563779681618,0.534798425897488,-0.129702781337952,-0.0352538280248264,-0.191714922068051,0.106491671279544,-0.0675405235840421,0.132542926457966,0.0882198091476516,0.164205385378918,-4.20585100807619,-4.64683873860803,-0.10509405323406,-0.036699392261473,-0.542312942553269,0.134573354099665,-0.0579307526171563,-0.0557476081450402,0.0123410525427152,0.0300213749470732,0.039735227629294,-0.0402555582702395,-0.203945360074329,-0.317823143181395,-0.21274730890861,-3.01149498216657,1.31879010861893,-0.955039655031312,0.0129545179869369,-0.552623412067113,-0.241328996879159,-0.474907573974553,-0.922257369084876,0.939415174944586,0.552050077629246,0.188810598232176,-1.01613345198949,0.392109252374847,-0.816064040014806,0.0254536118775495,-0.543384398910103,0.141691140846749,0.642328467854706,-0.145209560717169,0.0912539449122013,0.30128459118082,-0.00330998748086256,-2.46416230392112,0.823418128766141,-0.30054733917728,0.0475831926090275,-0.00880258043665474,0.235010962253833,1.00204404933258,0.483451037703516,0.266187856109403,0.323947109536765,0.220385560491493,-1.06169759698437,0.3186843632192,-1.16889374777159,-0.0476403253921596,-0.289185983140169,-0.183094051300162,0.756814827652932,0.139725994297058,0.679208373118537,0.261825439497882,-0.284977953252137,-7788.68799986429
-1.88907126338087,-0.724890568857601,1.00027333056105,0.84657825950067,1.39227738399062,-0.21531274288873,-0.133010060064024,-0.00346787282425928,-0.291424806940411,0.352158460889754,-0.485030714203882,-1.13896876613146,-1.28905051798604,-0.830326494059686,-2.8926395852869,-0.228584470814464,0.972739558590641,1.0484282578948,0.904213122361096,-0.142780667635898,-0.0349539882929211,-0.0724682923598196,0.0248820317860569,-0.0790603891389274,0.0421581720211521,-0.634790684881649,-0.639353405923537,-0.940832131956345,-3.63694645546979,-0.285222469176583,4.20024006370766,1.74977797826201,1.46039028789923,-0.117161625979273,-0.141350207388109,-0.0725259162393252,-0.0398003270770246,-0.0236314989567086,0.0209868782473505,-0.358962196430724,-0.279263775702471,-1.03688387072564,-13.373493186327,-0.188201763387395,0.37822555033716,0.988832609224294,0.487860168249732,-0.130853878031368,-0.0359011384772464,-0.19130161021028,0.10841890283473,-0.0671894712995733,0.132661711858966,0.0921294551354188,0.167148126002874,-4.18644080491577,-4.66226618624607,-0.105147550649622,-0.0346320794727344,-0.542821931138925,0.130560963372992,-0.0588632525246052,-0.0569173866114824,0.0120286709600404,0.0300601741927841,0.0401774986690439,-0.040058097350741,-0.210265723704748,-0.32192249966228,-0.212756778759297,-3.00848088093354,1.31052298366529,-0.961168704383303,0.0130601424797858,-0.550703517402164,-0.241319387765836,-0.476726827682922,-0.924123395369736,0.934556194223184,0.552786813666263,0.191076539009444,-1.02769775678638,0.389926162569472,-0.81899315282692,0.0251072205675789,-0.541151259701285,0.145665011861837,0.643638184209201,-0.14372674320076,0.0937262739686633,0.301688700761922,-0.000179560064108257,-2.4945984703591,0.822580342004755,-0.309029863779224,0.0475609948684129,-0.00432224150275242,0.236198277874866,1.00752975310657,0.486873028191511,0.27075648082817,0.326629138199479,0.227903276604944,-1.06142220912902,0.310227886226209,-1.17111283905798,-0.0476945646867581,-0.289862258664703,-0.181389064526278,0.758631076875524,0.147505598090462,0.681529363432507,0.261632204600025,-0.2843586293318,-7788.65053647113
-1.8498618070583,-0.726122436547246,1.03292010639496,0.796748157088334,1.3941565249847,-0.213003882303048,-0.135975265076072,-0.000528198271625899,-0.291942186243616,0.354202089996948,-0.489491754788064,-1.14160686946257,-1.27764667625068,-0.825144107579175,-2.89237143748792,-0.228732414918213,0.974297490722071,1.04772158235924,0.90728124939529,-0.142845571408359,-0.0347752015010825,-0.0725136021192352,0.0250925602334063,-0.0792752411063457,0.0420743901426778,-0.634737059582234,-0.639313890435174,-0.941873310021193,-3.6061817594576,-0.286016130418634,4.23263901961919,1.75351574085116,1.4680434624901,-0.116871421085259,-0.1406032271655,-0.0723354006097655,-0.0404011701878676,-0.02458229492796,0.0207904862187304,-0.356457382447556,-0.277225491880476,-1.03948678467463,-13.3495818195109,-0.187371396675056,0.378998615176333,0.983591214777537,0.463875479425582,-0.131667439865248,-0.0363601629337738,-0.190854315352979,0.109740986664613,-0.0671841790945563,0.132609942001798,0.0944753229894676,0.169083447492281,-4.17508245551568,-4.67259201721458,-0.10519652331155,-0.032818499027531,-0.542346344218501,0.128403995698828,-0.0594435798615877,-0.057840366214846,0.011782525167323,0.0301549501836278,0.0406463155557869,-0.0398788115348816,-0.214076455340495,-0.324529526139995,-0.213102792204935,-3.01150014934449,1.3071449177783,-0.963550024889831,0.0131846173251882,-0.550267247141383,-0.243032408984277,-0.477278297026374,-0.928125310559261,0.936651200181243,0.552956582692526,0.192908807236174,-1.03462946736608,0.388236673837084,-0.821955403584274,0.0249946635935562,-0.540454976817408,0.145748202560007,0.644080780365104,-0.141817897803202,0.0945178741261704,0.302105464496986,0.00156358198524684,-2.5131142833674,0.82176689041366,-0.314949738958716,0.0476612303722576,-0.00244308761430539,0.234695761521113,1.01085808937543,0.488053534141947,0.274380982909806,0.328338868526159,0.232579931340403,-1.06311349832346,0.306545489475523,-1.17260813226613,-0.0476911486649899,-0.290338099775079,-0.181844072215487,0.759918600538382,0.152667075666053,0.683407815004508,0.261691579583892,-0.284832680180822,-7788.63043525453
-1.81975527995498,-0.72403685805144,1.04190564312353,0.773767691840514,1.39306232107039,-0.211461963817645,-0.137692250189141,-0.00114220269627973,-0.290395882994062,0.354210017954377,-0.488483844927877,-1.13780189411742,-1.26112306540474,-0.821358956941123,-2.89074508529162,-0.229038955054595,0.976227996827171,1.04668202769992,0.910376255101653,-0.142980561529242,-0.0345320261006411,-0.0724425874922169,0.0254840223563649,-0.0795123507868862,0.0418544678718224,-0.635416643089952,-0.639615847301757,-0.942151400035615,-3.57175329946473,-0.286920081864499,4.26942833724808,1.75774866638641,1.47667826862917,-0.116543745373196,-0.139729774668298,-0.0721365373643293,-0.0410690777580435,-0.0257429965438957,0.0205932335347394,-0.353559457059563,-0.274918205250759,-1.04267512621612,-13.320921572585,-0.186405248380166,0.380475922502937,0.977413467183987,0.440004425572699,-0.132686794719206,-0.0368279370465653,-0.190236587420868,0.111355895732642,-0.067334682872012,0.13242765088531,0.0971574104264771,0.171315702526279,-4.16309385902712,-4.68622459510192,-0.105240565264452,-0.0308045926541729,-0.541464470737205,0.125901357143876,-0.0601282188068967,-0.0589785989407155,0.0114315328855493,0.0303027387553187,0.0412766816964369,-0.0395941704050024,-0.218252581382771,-0.327479229111458,-0.213659807568592,-3.01293792928242,1.30212863145804,-0.965346496804552,0.0132816187999609,-0.550697451644276,-0.245353822274646,-0.477228454680084,-0.932160217791506,0.938225393496386,0.553190851959426,0.195275854745837,-1.04173620663627,0.386407515914113,-0.825186938372968,0.0249401017509788,-0.540056457843629,0.144208972921087,0.644838790556781,-0.139886989701854,0.0944881192133534,0.302717982032027,0.00336652849581134,-2.53446705554274,0.82091380543113,-0.321437695727135,0.0478248039752035,-0.000591988638797001,0.231923018769349,1.01488357862948,0.489274417307656,0.27833709956737,0.330443366528345,0.237766948685186,-1.06509723661807,0.302963613605427,-1.17374064015875,-0.0476830949185069,-0.290682898954512,-0.183620630954028,0.762164947212632,0.158690923836076,0.684816313643405,0.261697471470333,-0.284877749780822,-7788.6128590423
-1.76351909158991,-0.719370911362173,1.06547040756035,0.773236117688887,1.38912110960394,-0.209578592257958,-0.138695750672439,-0.000491399530566796,-0.287548854482326,0.35260995018528,-0.486981236280616,-1.1334075227821,-1.25800586778452,-0.82309093789714,-2.88954943413558,-0.229502443211882,0.977544462281681,1.04555070127474,0.912104220135731,-0.143155085485553,-0.0342999459116884,-0.0723984504017326,0.0258790311618644,-0.0796845134382018,0.041690978339271,-0.636778245474728,-0.640246037938609,-0.941457681769587,-3.55023105981856,-0.287497785685119,4.293061840053,1.76050195248214,1.48218308014106,-0.116343447242915,-0.139097339707953,-0.0720718414163755,-0.0415208370154575,-0.0265812465299291,0.0205205649475147,-0.351591708628733,-0.27338654446804,-1.04498061275893,-13.2999196946182,-0.185735699888222,0.382511327350534,0.973491397839254,0.427977101835098,-0.133410719361532,-0.0370925974437669,-0.189671014191221,0.112561310323214,-0.0675956817727379,0.132095575153578,0.0989958053268277,0.173317907937053,-4.15669029745358,-4.69754361207963,-0.10525733111158,-0.0297313677474094,-0.540609069393747,0.124047659677004,-0.0605763917568684,-0.059857570681873,0.0111806399501076,0.030411461969273,0.0418321567581035,-0.0393668178530917,-0.22082791100053,-0.329445911662213,-0.214271020392438,-3.01620897238892,1.29964956375999,-0.965109049791652,0.0133828935248669,-0.550429691963694,-0.24758141551043,-0.476355121575705,-0.935165236169871,0.941749305246868,0.552984355760167,0.196754554504281,-1.04436734783972,0.384955140175936,-0.827589978075317,0.0250073948470918,-0.539972102679536,0.141167680166613,0.645301404166265,-0.138844620409005,0.0937538917880685,0.303053998958891,0.00404436815786472,-2.54774101570684,0.820109761283755,-0.325792547087039,0.0479984326770162,0.000230755547902945,0.228836945620472,1.0175436611315,0.489531457181933,0.281102308233583,0.331792808071268,0.241002670596452,-1.06600571461057,0.301254922563127,-1.17465322246691,-0.0476387595185431,-0.291129333498975,-0.186427219070116,0.764670307357386,0.161935840898621,0.684912527181842,0.261709237401143,-0.285025155011906,-7788.60117513523
-1.70720606597685,-0.711690298701673,1.07709954491471,0.796602274013456,1.38275049208173,-0.208207382900632,-0.138691433435759,-0.00135395029411126,-0.282771775825665,0.348611093914137,-0.48436454776583,-1.12440832938119,-1.25448452457873,-0.827211383468439,-2.88793807325498,-0.230088326751338,0.978903214716394,1.04401694753547,0.913917076211995,-0.143369776396432,-0.034048319565858,-0.0723243919049857,0.0263383807150931,-0.079825587533065,0.0414673130540635,-0.638683253428659,-0.641189724921482,-0.939977210203613,-3.52942073078216,-0.28807667771791,4.31718440147163,1.76369801774218,1.48773309430084,-0.116127565276178,-0.138471967986506,-0.0720131386937178,-0.0419664189717323,-0.0274378683637496,0.0204692602489583,-0.349605558610556,-0.271769586676843,-1.04745137411198,-13.2782248897307,-0.185116560157203,0.384329499903087,0.96912093479559,0.418935166411632,-0.134330254323883,-0.0371536006737291,-0.189030445688954,0.113905409394173,-0.0680851334840289,0.131677549879922,0.100537244682043,0.175294511057045,-4.15084462838519,-4.71030806731627,-0.105238595580614,-0.028553798667448,-0.539513941596391,0.121883717858387,-0.0610253382138583,-0.0608420829743168,0.0108987027864864,0.0305319534126873,0.0425014200632924,-0.0391113228834945,-0.223116785847893,-0.331435638232351,-0.214966643074867,-3.02032754615084,1.29743606560295,-0.964516305077167,0.0134445305192468,-0.550807419195157,-0.250322182873563,-0.474765261195267,-0.937213816359415,0.945691715633338,0.552951716488947,0.198547793958628,-1.04594366191307,0.383576845279868,-0.829643957821507,0.0251201493171292,-0.539550358658818,0.136850512638369,0.645814296648373,-0.13815448178466,0.0923494272052468,0.30340638781637,0.00446782333230994,-2.56137661039565,0.819560134059716,-0.329654641178684,0.0481890211597992,0.00134823331591472,0.224834109828625,1.02028987382617,0.489788029169211,0.283617882226752,0.333254201147698,0.244089660660315,-1.06824193668867,0.300328745911786,-1.17518523490109,-0.0476079370255672,-0.290522811533408,-0.18991438601327,0.767300482350022,0.165429380556519,0.685360159611499,0.261769455887766,-0.285246061613096,-7788.59047199979
-1.65754422214219,-0.7046767661342,1.08863038943171,0.828946904676862,1.37666294634031,-0.207177116802658,-0.138147400891421,-0.00163805057598856,-0.278503724726491,0.344607236007055,-0.481975453404862,-1.11732694020627,-1.25789888618283,-0.833378410504923,-2.88735256322985,-0.230591319698595,0.979542697643133,1.04278153191481,0.915236544716403,-0.143557934577649,-0.0338826203848952,-0.072271770121062,0.0266643959592617,-0.0798738926308717,0.0412858415135881,-0.640414325885599,-0.642021259503185,-0.938358740812586,-3.51749075991132,-0.288426560704406,4.33217783011807,1.76608076663732,1.49103465343697,-0.115958782721644,-0.13809209580166,-0.0720186976037451,-0.0422651425874122,-0.0279469106370129,0.0204935184350766,-0.348407718761932,-0.270797644358768,-1.04895838494126,-13.263373974823,-0.184789908183912,0.38635378210569,0.967192038632128,0.415891084429799,-0.134909864738107,-0.0370863779601509,-0.188485962125357,0.114901893563455,-0.0685623622526931,0.131188177065775,0.101575180442756,0.177136559451585,-4.1487927983341,-4.7208665543428,-0.105215305379941,-0.0281325945416464,-0.538794315052187,0.120138328396758,-0.0613126548758266,-0.0615411291048054,0.0106957756929982,0.0306152764620768,0.0430074355841083,-0.0389008901698909,-0.224356654906444,-0.332654457004444,-0.215591100406521,-3.02343949353241,1.29630675024306,-0.963361198323833,0.0134716859965667,-0.550420212399737,-0.252252217775988,-0.473113998434206,-0.937890797405892,0.948827080694464,0.552722113115855,0.199829433292328,-1.04495807001557,0.38236594290443,-0.830868505693617,0.0252603896457685,-0.539145751105547,0.132658504020172,0.646291625265632,-0.138484154199381,0.0910171845171228,0.303533244242565,0.00454223411476211,-2.56941972262984,0.818867008410425,-0.332059907317234,0.0483388148084005,0.00200143068039902,0.221576517164375,1.02213452737183,0.489589542077596,0.285164344140784,0.334178693774184,0.246031513918645,-1.06887787693187,0.299987705689548,-1.17550920066857,-0.0475523250210515,-0.29032783376721,-0.193703048315783,0.770255669147741,0.166758527385262,0.684711127940572,0.261723491528271,-0.284896705965422,-7788.58289870232
-1.61179708756669,-0.696451889602518,1.09320732155295,0.875514740687763,1.36939722021974,-0.20658460427594,-0.136929193139289,-0.00243667594221343,-0.273391601306257,0.339175023833863,-0.480168755022965,-1.10858263636763,-1.26228292945542,-0.841064791866061,-2.88708671961821,-0.23110306840873,0.97994199119568,1.04145374084575,0.916618383985944,-0.143743403568846,-0.033757054171375,-0.072236756532727,0.0269445242175918,-0.0798577565630859,0.0410962824173524,-0.642255123141021,-0.642950000723501,-0.936337287090195,-3.50861386330572,-0.288717129373557,4.34518639363597,1.76869311477075,1.49375355809693,-0.115795497034848,-0.137807242346913,-0.072036734264079,-0.0425097492819084,-0.0283374554636991,0.0205490616150273,-0.347464783318186,-0.26992920481145,-1.05026874686065,-13.2508553336245,-0.184601274242987,0.38764523754536,0.965443353119467,0.416245907739218,-0.135592146551617,-0.0367494400462736,-0.187963280347048,0.115866324310888,-0.069225358290232,0.13069222514648,0.10199279907018,0.178712786230245,-4.14779476368021,-4.7307808647508,-0.10515348668385,-0.0276875468249475,-0.538097373072366,0.118268853356266,-0.0615140639267257,-0.0622262281719072,0.0105173386493596,0.030655824188218,0.0435377835591179,-0.0387163759223537,-0.224997408319806,-0.333666337702399,-0.216171350646218,-3.02751280322138,1.29612115214404,-0.961897554245628,0.0134735036666233,-0.5502423923088,-0.25414123444758,-0.471074453108368,-0.937452084150508,0.952107831924863,0.552601836689791,0.200996267837642,-1.04288978000015,0.381440630963604,-0.831406194386221,0.0254175541015984,-0.538294366912274,0.128149864460204,0.646689850191273,-0.139236136789882,0.0893968612466771,0.303578373981567,0.00426447606201567,-2.57636416153075,0.818552838848695,-0.333428203352497,0.0484705462573129,0.00293452833626507,0.218192490004483,1.023676508032,0.489451851684614,0.286172797159798,0.334999446660274,0.247512137919344,-1.07101162075862,0.30045202458063,-1.17549074605489,-0.0475041735881999,-0.288967354524645,-0.197324638665528,0.77269232102016,0.167858968761197,0.684861245580291,0.261728403684178,-0.284890671660609,-7788.57620947994
-1.58440458198918,-0.690604882900987,1.09375366415514,0.91623749129982,1.36375461488775,-0.206393579157634,-0.135641506845518,-0.00286128546509503,-0.269642505572382,0.334770665567999,-0.478853005952487,-1.1026940710875,-1.26886677839858,-0.847852850409661,-2.88771354609656,-0.231427344210677,0.979846929740293,1.04062653956013,0.917651738753736,-0.143877055536941,-0.0337220723464325,-0.0722213019935322,0.0270732704964739,-0.0797774579097116,0.0409576225189667,-0.643509072174025,-0.6435675770508,-0.934740457034282,-3.50532740242596,-0.288856620499619,4.35195427572513,1.77059990058043,1.49493626574492,-0.115670885462724,-0.137714182389417,-0.0720751967195196,-0.0426430283740004,-0.0284543911834097,0.0206305463516043,-0.34710894894289,-0.269554114765044,-1.05078899248229,-13.2438654102097,-0.184616614478412,0.388958481736784,0.965617350683524,0.418919580326699,-0.135923183740952,-0.0364064756277871,-0.18756134279071,0.116496497287539,-0.0697645677598018,0.130209633703251,0.102136140826548,0.180108742494308,-4.14898994196381,-4.73814058433474,-0.105109991989026,-0.0277549905519907,-0.53783864281422,0.116885334457066,-0.0616077958967654,-0.0626311249053414,0.010400460773216,0.0306668280176927,0.043872085470771,-0.0385796483001153,-0.225046641926783,-0.334098802181323,-0.216613244575511,-3.02960582799824,1.29633321282372,-0.96075605654318,0.0134457352093633,-0.549657850615735,-0.255210111021374,-0.469405529944819,-0.936265398347072,0.953831998526224,0.552395716674662,0.201840675819055,-1.03986030823646,0.380538995335799,-0.83143264394393,0.0255443804577609,-0.537483060220299,0.124640920187476,0.647144794556994,-0.140600059960508,0.0882925259926881,0.303475826059669,0.00414924118639042,-2.57936116843647,0.818039891979262,-0.333965232817085,0.04854769126746,0.003583747758631,0.215869618064865,1.02462699660131,0.489082575573359,0.286553940493583,0.335402873866877,0.248373605787701,-1.07148301399672,0.300794897145121,-1.17535656793228,-0.0474444673219457,-0.288238613598996,-0.200678503456138,0.775152500334384,0.167499847200161,0.684336126043812,0.261611416226215,-0.28430113206797,-7788.57149184729
