"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_range_pw3_a","b_loss_pw1_a","b_loss_pw2_a","b_loss_pw3_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_range_pw3_b","b_loss_pw1_b","b_loss_pw2_b","b_loss_pw3_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_range_pw3_c","b_loss_pw1_c","b_loss_pw2_c","b_loss_pw3_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_no_choice_d","b_mileage_d","b_range_pw1_d","b_range_pw2_d","b_range_pw3_d","b_loss_pw1_d","b_loss_pw2_d","b_loss_pw3_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_no_choice_e","b_mileage_e","b_range_pw1_e","b_range_pw2_e","b_range_pw3_e","b_loss_pw1_e","b_loss_pw2_e","b_loss_pw3_e","b_packreplace_e","b_cellreplace_e","b_price_e","b_no_choice_f","b_mileage_f","b_range_pw1_f","b_range_pw2_f","b_range_pw3_f","b_loss_pw1_f","b_loss_pw2_f","b_loss_pw3_f","b_packreplace_f","b_cellreplace_f","b_price_f","gamma_knowledge_ev_a","delta_b","gamma_EV_rangeanxiety_b","gamma_risktaker_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_knowledge_ev_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_hhveh_fuel_b","gamma_veh_range_b","gamma_suv_b","gamma_info_treat_b","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_knowledge_ev_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_c","gamma_info_treat_c","delta_d","gamma_EV_rangeanxiety_d","gamma_risktaker_d","gamma_hhincome_d","gamma_ev_charge_d","gamma_knowledge_ev_d","gamma_evb_environment_agree_d","gamma_evb_function_disagree_d","gamma_hhveh_fuel_d","gamma_veh_range_d","gamma_suv_d","gamma_info_treat_d","delta_e","gamma_EV_rangeanxiety_e","gamma_risktaker_e","gamma_hhincome_e","gamma_ev_charge_e","gamma_knowledge_ev_e","gamma_evb_environment_agree_e","gamma_evb_function_disagree_e","gamma_hhveh_fuel_e","gamma_veh_range_e","gamma_suv_e","gamma_info_treat_e","delta_f","gamma_EV_rangeanxiety_f","gamma_risktaker_f","gamma_hhincome_f","gamma_ev_charge_f","gamma_evb_environment_agree_f","gamma_evb_function_disagree_f","gamma_hhveh_fuel_f","gamma_veh_range_f","gamma_suv_f","gamma_info_treat_f","logLike"
-2.51070783626593,-0.448760562430834,0.0995277854823448,1.94912301132167,1.33762997385233,-0.229691825750863,-0.0444439849762042,0.0345914779350306,-0.888610976903554,-1.07506984055106,-1.49546821954662,-2.51544835611544,-0.220191520577872,1.44211905200653,1.13296516430856,1.14480754915375,-0.0935482484523465,-0.0913100532465212,-0.0481143081861699,-0.692743684798913,-0.730169970690663,-1.20774476782241,-2.00448777265059,-0.306545543321746,5.75443726870624,3.10637934230345,3.82934663264851,-0.131132413946499,-0.101310685529084,-0.0695309045443583,-0.0687103834341145,-0.0878333956857483,-1.50415597153521,-13.9310557949863,-0.230041518220114,1.1361755788222,0.708752516169807,0.77849996413421,-0.0852671821861975,-0.0682726236060944,-0.0686953058077739,0.0477270719470433,0.117073931161759,-4.0332655843189,-9.817735158274,-0.301087436811841,0.469696959119397,0.470746614969358,0.547674273674292,-0.235438432263706,-0.238845350988168,-0.21914006600038,-0.282629500512281,-0.388075182204158,-1.02265387342024,-3.51390693986203,-0.144475021272387,0.168235789315632,-0.13814652919923,0.205050648869626,0.00371554063804318,-0.0182981823545387,-0.0197885298293914,-0.386411109732618,-0.471397582599441,-0.14648528684036,0.188414917783438,1.32127430581397,-0.121682057745559,0.04254596668426,-1.25995425200935e-05,0.314869706401379,0.469462255915895,0.824189187779915,0.725952151651754,-0.602837733727916,-0.113073706828589,-0.530245929832276,0.124047247794362,-0.227005709902296,-0.127691275825842,0.389128730380343,0.0209718525416921,0.829998251389177,0.49258586846021,1.27349147571659,1.53167057954973,-0.594359966597427,0.0721669836551777,-0.996598732135892,-0.073749313173796,1.27304034581114,-0.519104279513726,-0.00287985921599548,-0.0470091438134879,0.435749061696133,0.196634753578497,1.17927245641102,1.1485308753211,-0.0176751025494564,-0.187252234788781,-0.74194030147976,0.00523760747633977,0.806941819645431,-0.0234922220823868,0.691845781905296,0.0110349289266839,0.397384471427053,0.334423976035204,1.20674527762623,0.97100680504783,-0.635619840028199,-0.173468782600259,-0.199170230396086,0.114125662655936,2.53586953180298,-0.734886992813191,0.901265902469288,0.00278685904279418,0.528478194442474,0.80258224547668,0.798939573389568,-1.23714168029882,-0.32489243348993,-0.510648864021129,0.217920009912495,-16535.9359194765
-2.65797707247732,-0.460802038668036,0.0486707008228842,1.99260350581228,1.3604281567376,-0.238696517327042,-0.0384643627157497,0.0355751465835565,-0.950920536045715,-1.06236084661883,-1.50276754618132,-2.51183069078468,-0.220099803752304,1.43895662385612,1.13432628830481,1.14515038271485,-0.0932984839117888,-0.0913538799976845,-0.0479996121786717,-0.692897989861226,-0.730794489534439,-1.20697951585687,-2.00299385048821,-0.306518339353233,5.75086330193751,3.10583800840874,3.82770225431371,-0.130933559883128,-0.101412583670124,-0.0693461092869096,-0.0685945321100684,-0.0887847775037408,-1.50332612502568,-13.9258350162789,-0.229909081896631,1.13665058084981,0.708159134020709,0.779654542306456,-0.0852668626960402,-0.0682374200221293,-0.068678069559057,0.0478830854041983,0.117077099155834,-4.03277466296005,-9.81711446479152,-0.300939868306466,0.468874281065678,0.472186360605485,0.547415190768883,-0.235501200549214,-0.238701560310276,-0.21901751376876,-0.282806705917791,-0.387938321449428,-1.0230006585235,-3.51224074633915,-0.144359771382308,0.168865136363283,-0.13849496744946,0.205236620462869,0.00376292319985983,-0.0183427460789368,-0.0197343376681814,-0.385987296913995,-0.471360354424486,-0.146210443219603,0.193543257614033,1.29663157905279,-0.112624370657718,0.0373491066315536,0.000237589613909436,0.298679826037642,0.46995239271088,0.834742421281305,0.738637829824993,-0.5900413718147,-0.110645820150555,-0.525186920540503,0.123606040164726,-0.253976077400698,-0.12136975590253,0.381524667936422,0.0211906787499925,0.815342575764883,0.495946821018632,1.28375277825845,1.54541855427271,-0.579846667547318,0.0749488964353563,-0.990826434698117,-0.07467216414236,1.24947118792758,-0.511942591569079,-0.00928899875348882,-0.0467419547674916,0.420276561779627,0.197542701772276,1.1905319854811,1.16176752970717,-0.00681763499951646,-0.185084457597267,-0.73456642342154,0.00630439069901078,0.783412445621601,-0.0154037288966545,0.686071596329227,0.0113584161136286,0.38194429353411,0.334255473580727,1.21663615765938,0.984515959347181,-0.623412640168493,-0.171104583912581,-0.192833882606529,0.113473814636364,2.51257629389135,-0.728410526497879,0.893940561507691,0.00307605149825436,0.512841107177752,0.814160394723999,0.810854524696345,-1.22379791788935,-0.322864890629002,-0.503515277883659,0.217938505737827,-16535.9213358006
-2.49865123506209,-0.459997828478311,0.131997572512167,1.91642056126922,1.32945587805382,-0.232328364814574,-0.0435839869805357,0.0323524857741608,-0.901683778762129,-1.07398840027956,-1.47444792046013,-2.51307311815551,-0.219832102167261,1.43695226497151,1.13526219164487,1.14529665670917,-0.0933739644323103,-0.0912033217223303,-0.047887430920338,-0.693080087202144,-0.73103131254819,-1.20689637630118,-2.00122227669378,-0.306562485058544,5.75302017708355,3.10515587933383,3.82686687281617,-0.13107372695117,-0.101354717266354,-0.0694833634075279,-0.0690461617498844,-0.0882179090996416,-1.50325930476513,-13.9240943765912,-0.230005059819222,1.13718894920393,0.708554132098444,0.780400965168202,-0.0852278769177954,-0.0682738452195038,-0.0687021388265778,0.0476460376681227,0.116744400177918,-4.03319513584166,-9.81541811255369,-0.301020215722934,0.469366834610022,0.47093074853752,0.547473021121658,-0.235442348496721,-0.238767811472426,-0.219106483112497,-0.282951313214558,-0.388229237835453,-1.0228832737683,-3.51566197514681,-0.144461656602831,0.168562082540709,-0.138901140339276,0.204792025939193,0.00371956379562995,-0.0183025253882345,-0.0197805001596423,-0.385982460895906,-0.471073541525791,-0.146517389853914,0.188795460386799,1.32666028717236,-0.124211922936597,0.0432979441298381,-0.000338439789784841,0.310600655534576,0.469419677255877,0.826875839489157,0.726989605171316,-0.600505257635025,-0.113680491447034,-0.529889153438947,0.126844153107663,-0.224535925692841,-0.129513592663478,0.388746005786359,0.0207032181130293,0.826387474875276,0.493212951843744,1.27617735256828,1.53375226058298,-0.591444578532199,0.071990503794823,-0.996178146269699,-0.071102047731267,1.27641140159146,-0.520480914057242,-0.00308587824431882,-0.0472999447347011,0.431820818709843,0.19675980170546,1.18191677249158,1.15056311363333,-0.0156663762088753,-0.187528218477089,-0.741544031311095,0.00824391504138294,0.810089018501016,-0.0249395128457653,0.691967131306518,0.0107892194334349,0.39377966972387,0.334367213998606,1.20893960295124,0.972652525013694,-0.633028026894715,-0.173761012951116,-0.198726082239444,0.116840647601662,2.53844543037693,-0.736786863860974,0.901158114134514,0.00253866420559192,0.524796518442463,0.805359492359272,0.800803292555494,-1.23451561822466,-0.325260665100225,-0.510096182221404,0.22073941579455,-16535.9133273896
-2.56059350346676,-0.463863700165236,0.101216684276692,1.93663499644576,1.33883486602384,-0.235592694252972,-0.0423070486072803,0.0344856113538892,-0.92591352476663,-1.06497619545806,-1.47597521868128,-2.51179480014756,-0.219813418920282,1.4356594009173,1.13569776403597,1.14550424454657,-0.0932755238105023,-0.0912066697741193,-0.0478650301459116,-0.693112749150575,-0.731333211480448,-1.2066315748662,-2.00043813238158,-0.306537213469094,5.75184302200606,3.1049171377869,3.82629619502951,-0.131013898551388,-0.101388260656262,-0.0694286965747643,-0.069070181358912,-0.0884874937781913,-1.50297390292822,-13.9217746053806,-0.229942030038387,1.13737403241194,0.708428499435196,0.780933457240696,-0.0852288845236273,-0.0682630043398482,-0.0686914641019806,0.0477197947935722,0.116743502236006,-4.03298924855797,-9.81484158449116,-0.30097850199946,0.469131337124637,0.471206489243853,0.547407289950208,-0.235449482666912,-0.238722047294351,-0.219062139166755,-0.283026474521206,-0.388227135381601,-1.0229953563578,-3.51528110125138,-0.144429312807537,0.168795069478278,-0.139031661786457,0.204843791020123,0.00373156151361389,-0.018316507958733,-0.0197644470274767,-0.385845421435003,-0.471047920950552,-0.146438894715727,0.190661626887741,1.32010786383295,-0.121065382592944,0.0417219298979314,-0.000248163990170278,0.305461406233846,0.469601779047455,0.831378158500476,0.731787699174009,-0.597159308187829,-0.113181269270936,-0.528390892203591,0.126043240091479,-0.231813330346168,-0.127316016050111,0.386480924760989,0.0207893667803259,0.821779020278189,0.49423100622778,1.28056084705151,1.53869464535317,-0.587516482431631,0.0726077795816645,-0.994329787221382,-0.0719810397072,1.26998263675294,-0.518021821052597,-0.00514483562575202,-0.047183227173644,0.426939071812919,0.197155262737655,1.18666791237976,1.155530221407,-0.0130464442362523,-0.187092565068447,-0.739115995384173,0.008001453845777,0.803640718240936,-0.0221356963030413,0.690105864970832,0.0109143182737147,0.388949818147556,0.33430458541078,1.21326329556953,0.977666569077782,-0.629799927957659,-0.173217393772137,-0.196742393213818,0.115896210498536,2.53212239575214,-0.734581820704993,0.898859439589951,0.00265303746954728,0.520005482068774,0.810168137881651,0.805320240357034,-1.23090135939307,-0.324861645978975,-0.507901772176664,0.220116453789714,-16535.8993940006
-2.56714191250561,-0.467884385695785,0.105541395472578,1.92874263412436,1.33751513189044,-0.236964796847058,-0.0418386063683344,0.0341965850254298,-0.933451394197239,-1.06338663963873,-1.46942780561875,-2.51113716344105,-0.219700121642011,1.43364425672852,1.13646731189271,1.14570707687734,-0.0932120924490287,-0.0911657504290404,-0.0477898579060789,-0.693168527301483,-0.731593592581315,-1.20639927009905,-1.99888984395287,-0.30651523698439,5.75118003441031,3.10449493250379,3.82560357263925,-0.130988120427603,-0.101408313130546,-0.0694043985961795,-0.0691874897409364,-0.0886344093407822,-1.50266324120116,-13.9186908555347,-0.229926709562846,1.13781397140461,0.708349352252207,0.781767622437558,-0.0852181506238313,-0.0682610092948219,-0.0686924658791461,0.0477661384561256,0.11667737696817,-4.03284730260228,-9.81395739268582,-0.300959694838916,0.46899830592831,0.471264991822131,0.547406984323204,-0.23544790679941,-0.238687585152431,-0.219047949146671,-0.283152182424358,-0.388288214137053,-1.02314671390846,-3.51583606788402,-0.144422175652634,0.168968273717716,-0.139290018646546,0.204796072091619,0.00373311471728271,-0.0183229639884704,-0.0197606360248288,-0.385725814959568,-0.470967054820247,-0.14644564025332,0.191087955631647,1.32024213938439,-0.121362245654622,0.0417516878306408,-0.000334074787853933,0.30347273734223,0.469633217307798,0.832925193023766,0.733216599684414,-0.595782506548829,-0.113162323465781,-0.528011607184842,0.126605936651929,-0.232578707742536,-0.127567495144013,0.386093854054624,0.0207221291976285,0.820076318215996,0.494553125880452,1.28207060033794,1.54047443207519,-0.585909714496018,0.0727790844085448,-0.993957827403098,-0.0714177865678306,1.26943925208013,-0.518040468896956,-0.00547244410028104,-0.0472469036478391,0.425150815739167,0.197228012826622,1.1882751087607,1.15733546803991,-0.0118514476670327,-0.186981827823176,-0.738618069627853,0.00876936716183169,0.803108808318388,-0.0221451688560255,0.689898866639446,0.010860558287136,0.387258253386461,0.334279551244192,1.2146387264436,0.979291971547932,-0.628341498353963,-0.173098274892999,-0.196262295177425,0.116486778694906,2.53142314628017,-0.734818816365768,0.898586135781105,0.00259914695522159,0.518299102456512,0.811759985582725,0.806924933047807,-1.22940737408376,-0.324786820325715,-0.507352488148142,0.220787493251875,-16535.8961330951
-2.56603927617781,-0.473081500207459,0.112045190691809,1.91218355463962,1.33335513610888,-0.238265954038797,-0.0422848946251927,0.0346443898699174,-0.940285986841837,-1.05945756144453,-1.45671563043275,-2.5103964964716,-0.219516902739464,1.43040228890446,1.13762056602416,1.14605059366597,-0.0931256177318582,-0.0910830164864738,-0.0476798730999072,-0.693224942129038,-0.732011059297407,-1.20608397850432,-1.99622705855353,-0.306470640850692,5.75051512138814,3.1038217607187,3.82464329932549,-0.130975679377148,-0.101428795660781,-0.069390589106879,-0.0694367670341409,-0.0887281083173654,-1.50224216151226,-13.9136249077258,-0.229908582364387,1.13855686404558,0.708295589063209,0.783160088393761,-0.0851946816972973,-0.0682653104780708,-0.0686931459937501,0.047823904661172,0.116568339633207,-4.03263000042455,-9.81227060802366,-0.300952191538249,0.468891402153509,0.471072882044326,0.547463266746463,-0.235428355433263,-0.238647094588732,-0.219036011687987,-0.283353901279517,-0.388432326362656,-1.02336321134196,-3.51710863615795,-0.144428696968456,0.169207920299326,-0.139699015265339,0.20468376677333,0.00372731591662226,-0.0183277852184663,-0.0197624782319843,-0.385578215717304,-0.470836721329454,-0.146496457988403,0.191211979550716,1.32512966890379,-0.122934014317135,0.0424240057924811,-0.000519227299314587,0.302312188199007,0.469651910624436,0.834717514820966,0.734067777086417,-0.595797070878178,-0.113663324202565,-0.528060216480887,0.127210675664939,-0.228949426714417,-0.128680465402985,0.386440083026614,0.0205779819050569,0.819235064342888,0.494610891531227,1.28383983960699,1.5416902437921,-0.585754391394093,0.0724951062227791,-0.9940881512315,-0.0706943033486726,1.27292484298532,-0.518921881739904,-0.00530980358966982,-0.0473857883119354,0.42422536590328,0.197305745688286,1.19009515247401,1.15875978154499,-0.0119393247350013,-0.187277236666283,-0.738736964283796,0.00954105692395737,0.806499307199751,-0.0230982896502911,0.690210142677885,0.0107287116263247,0.38654827493524,0.334260988589186,1.21626365037717,0.980343757942087,-0.628070619486788,-0.173373826272021,-0.196299353599407,0.117134667164729,2.53454721577964,-0.735993160159244,0.899020094154869,0.00246958788859036,0.517647842901103,0.813506767166518,0.808178396061565,-1.22923108095003,-0.32511453254472,-0.507400408931107,0.221542317179224,-16535.8936666453
-2.55618347126291,-0.474986461858181,0.120758589130488,1.90096718958806,1.33006985489481,-0.238444612267965,-0.0424742468754821,0.0342586080206289,-0.939965704748702,-1.05963604447423,-1.45085076364618,-2.51037691963705,-0.219435045498552,1.42896635940738,1.13809957776113,1.14616060232474,-0.0931014145697964,-0.0910435874550251,-0.0476267784243265,-0.693218234163203,-0.732125348261658,-1.20600056399079,-1.99487872198802,-0.30643858868042,5.7502905340908,3.10355213523366,3.82441617762713,-0.130974472228476,-0.101436582541771,-0.0693868408745877,-0.0695321707352768,-0.0887422667754559,-1.5021003421964,-13.911350177393,-0.229913444945152,1.13892549081098,0.708267929075905,0.783789009521208,-0.0851859536955102,-0.0682665289258161,-0.0686948442802342,0.047878036344544,0.116542955152943,-4.03250175158499,-9.81157659051595,-0.300956137259639,0.46886251608983,0.470972133368786,0.547539290772348,-0.235419036021711,-0.238629417682051,-0.21903742460322,-0.283443612866123,-0.38849437187965,-1.02348530880629,-3.51772888109045,-0.144434980699664,0.169310627730172,-0.139868939697787,0.204645809961596,0.00372370074087193,-0.0183305143471626,-0.0197651318894388,-0.385552042812718,-0.470806290340748,-0.146527013334288,0.191021666606066,1.32736999396487,-0.123998144820118,0.0427724468503942,-0.000613164205931479,0.302203703403029,0.469643939898708,0.834942367590119,0.734079505314407,-0.595828568092715,-0.113839979619157,-0.528110997959575,0.127594416882708,-0.227158311451276,-0.129452234484215,0.386701896296176,0.020502627616123,0.819210652566355,0.494542392369509,1.28404003670715,1.54189102793583,-0.585779001573754,0.0724171201039604,-0.99430473824905,-0.0702431885041579,1.27453070548306,-0.519581164847909,-0.00511360517958889,-0.047461793803629,0.424234746314414,0.197262761332696,1.19031660016742,1.15902801083108,-0.0119055084773325,-0.187354592808157,-0.73896068393576,0.00997113667232475,0.808097011794358,-0.0238341103937653,0.690446886722174,0.0106546268871994,0.386627971202841,0.334258264267541,1.21641236446145,0.980407478484849,-0.627958620708839,-0.173460591805991,-0.196402641850078,0.117613663784588,2.53601014183621,-0.736761559527796,0.899369398934379,0.00239860180237386,0.517719388550802,0.813660693368099,0.80836702077318,-1.22922185265038,-0.32520612460495,-0.5075165623451,0.222017481371073,-16535.8930497015
-2.54868028829535,-0.475440288239859,0.124102930506463,1.89432325482598,1.32793783070064,-0.238275057269868,-0.0429449416845613,0.0344010221960885,-0.938216807051839,-1.05925860487367,-1.44739602456391,-2.51056955137229,-0.219394256618641,1.42814875452552,1.13830755168776,1.14620772818109,-0.0930949007475419,-0.091016038073812,-0.0476016144016028,-0.693180888601986,-0.732161548247949,-1.20599124143251,-1.99396346222673,-0.306404996899333,5.75029081003862,3.10342758402671,3.82447868811869,-0.13098519949259,-0.101436936362541,-0.0693924647967443,-0.069588587815408,-0.0886887456103024,-1.50208082557168,-13.9099574928265,-0.229921233703857,1.1391721986105,0.708259519760193,0.784170684974171,-0.0851783108276146,-0.0682696182106331,-0.0686948240108779,0.0479177573973476,0.116548886875666,-4.03240302598692,-9.8111062096126,-0.300968971117574,0.468880496928682,0.47081843007001,0.547629583360424,-0.235406661000504,-0.238623214577846,-0.219042092743244,-0.28349104294026,-0.388541761729514,-1.02356022913957,-3.51819713826726,-0.144445111609313,0.169364335843503,-0.139949626376916,0.204627013317592,0.00371866076258731,-0.0183311071699977,-0.0197694899464367,-0.385575286186377,-0.470811757798031,-0.146555890328935,0.19076297002095,1.32992037884204,-0.124838359783181,0.0431181670758783,-0.000672245525362831,0.302798022697335,0.469635064524328,0.834836203362048,0.733653629326445,-0.596618928389092,-0.114078596651245,-0.528312628410286,0.127622882888032,-0.224730573817923,-0.130026315776312,0.387129676867755,0.0204568690975315,0.819809231112116,0.494344840948161,1.28391873449867,1.54150577013611,-0.58663516288237,0.072220080624541,-0.994663658690632,-0.0701244910235986,1.27667616946937,-0.520147080508735,-0.0048235960255853,-0.0475078592055264,0.424873050462112,0.197229862295401,1.19019589618484,1.15873255927056,-0.0125703391013904,-0.187526284948764,-0.739360714219321,0.00997486768534098,0.810173141722878,-0.0244613408849063,0.690747727951488,0.0106070472744674,0.387328230064312,0.334263176912455,1.2163092025236,0.979966702686099,-0.628607993358534,-0.173629302789379,-0.196683117955888,0.117714308297901,2.53803778806026,-0.737362379931089,0.899818335785469,0.00235317029328166,0.518440350950321,0.813473986181148,0.808061057426578,-1.22998552147382,-0.325373643973766,-0.507842870760554,0.22210762357067,-16535.8928051475
-2.54546829637611,-0.475103371830008,0.125085841771243,1.89326915020622,1.3275444121379,-0.238076407353431,-0.0430531402759048,0.0343447697343851,-0.93675004431756,-1.05960536164051,-1.4473501881613,-2.51079751245992,-0.219396188615296,1.42803956936891,1.13829687174253,1.1461810525148,-0.0931008281566722,-0.0910117152661482,-0.0475989133194184,-0.693150571861956,-0.732124709652754,-1.20602182207304,-1.99371596910905,-0.306385451045922,5.75031923188945,3.10345260270263,3.8246992473589,-0.13098980937864,-0.101436466237342,-0.0693942150788222,-0.0695761468359154,-0.0886522050031368,-1.50213309017426,-13.9097373384109,-0.229928192152257,1.13922580753769,0.708252485574483,0.784221089007438,-0.0851786038519237,-0.0682690138979905,-0.0686943762501752,0.0479467293344458,0.116574775529986,-4.03235353583368,-9.81105657573733,-0.300976805890007,0.468898868967209,0.470772750079437,0.547687433913035,-0.235402678779331,-0.238622257502602,-0.219044896404591,-0.283492716246591,-0.388544255580489,-1.02358645517558,-3.51827630389324,-0.14444837012783,0.169377246987433,-0.139944533673558,0.204641139317524,0.00371735960240743,-0.0183319468610268,-0.0197711871177275,-0.385612998185112,-0.470841728765454,-0.146560840814317,0.190646455510249,1.33019040830837,-0.124987686099784,0.0431388038841467,-0.000676381462841905,0.303060129033687,0.469634323066918,0.834652974705959,0.733502280011741,-0.596790507956961,-0.114092488164553,-0.528349740365123,0.127559496944329,-0.224379036787942,-0.130129720368933,0.387206579228404,0.0204542368215154,0.820042828166241,0.494274797497609,1.2837150128958,1.5413544383074,-0.586848634380624,0.0722106549672371,-0.994800116005237,-0.0701625911688279,1.27690827491665,-0.520250585838996,-0.00476988696275416,-0.0475105210022673,0.425151185777784,0.197204779884966,1.19000744087577,1.1585885320032,-0.012684118169008,-0.187532186471845,-0.739470251024074,0.00990606657152743,0.810397847755922,-0.0245822492552105,0.69078537112146,0.0106029395490269,0.387602392749422,0.334268684473114,1.21613424742749,0.979788840461979,-0.628748955568878,-0.173634676884136,-0.196745459333718,0.117698364079418,2.5382710008612,-0.737460252174403,0.899910415166394,0.00235019940632204,0.51870821809177,0.813255905078516,0.80790105614192,-1.23016715847444,-0.325375359202957,-0.507914946812037,0.222075906804792,-16535.8927589113
-2.54566895914935,-0.474932924509017,0.124382959617133,1.89344372643202,1.32769463823865,-0.238027280592998,-0.043128159904274,0.0344344887950877,-0.936482178092812,-1.0595404343305,-1.44752920579838,-2.51088964077529,-0.21939849153457,1.42798118492605,1.13828283494569,1.1461666505684,-0.0931024745523755,-0.0910095288182958,-0.0475986562879796,-0.693135203862456,-0.732111136565202,-1.20602946495226,-1.99360131857923,-0.306373242817932,5.75033479794228,3.10347080854323,3.82483149839645,-0.130993542482328,-0.101435630335819,-0.0693955856382601,-0.0695663613835092,-0.088627113749875,-1.50217155270603,-13.9096249712616,-0.229930848674286,1.13925173440962,0.70824583799808,0.784241032711541,-0.0851774811479564,-0.06826919884964,-0.0686935833958989,0.047956387835356,0.116588566388247,-4.03232829360748,-9.8110148814173,-0.300981224883768,0.468909672873806,0.470743596792599,0.547718224937654,-0.235399609114836,-0.238622046832935,-0.219045693560837,-0.283491578637887,-0.388545584171803,-1.02359628472972,-3.51832467628984,-0.144450311890856,0.169385167370558,-0.139940757953196,0.204649087955614,0.00371636340291209,-0.0183321888066334,-0.0197721305539573,-0.385633313836727,-0.47085812737528,-0.146563337403133,0.190619857858591,1.33050696978787,-0.12503695720966,0.0431655267941138,-0.000675280160186849,0.303203855439781,0.469635587910817,0.834595959243913,0.733396939101205,-0.597008241358357,-0.114122629651938,-0.528370007399158,0.127485200993931,-0.224018246544541,-0.130158562095348,0.387269374819331,0.0204560781325476,0.820177090983877,0.494231081027081,1.28365174969712,1.54124433011857,-0.587080773632652,0.0721792136826614,-0.994866123833104,-0.0702199131857798,1.27720960265557,-0.520293499713991,-0.00473617612967892,-0.0475088105995579,0.425295390668866,0.19720417562267,1.18995620045288,1.15848761001763,-0.0128700582575792,-0.187559890384694,-0.739519019926958,0.00982403896274303,0.810673166040682,-0.0246276674777759,0.690815881904493,0.0106043300562687,0.387755041814347,0.33427007288007,1.21609542841526,0.979678580976855,-0.628943053041916,-0.173656690146722,-0.196775512883678,0.117640096488681,2.53855624725827,-0.737497139705832,0.899970059135844,0.00235188980464814,0.518864949225496,0.813191004646116,0.807800559005275,-1.23037963233371,-0.325397595250785,-0.507953292582056,0.22201335896138,-16535.8927525713
-2.54556704336451,-0.474813404988643,0.124283658014452,1.89363513990338,1.32783039920138,-0.237995209083009,-0.0431146628527567,0.0343976698867454,-0.93623278721682,-1.05966543717926,-1.4478125450942,-2.51099752440778,-0.219401640173999,1.42790983289798,1.13827784833539,1.14614598337386,-0.093104090353766,-0.091008447638459,-0.0475968699636138,-0.693121386520909,-0.732094254599333,-1.20603614320408,-1.99347490171173,-0.306359923204774,5.7503176241274,3.10349557982648,3.82498594262389,-0.13099462286479,-0.101436151879599,-0.0693947445015118,-0.0695491904116804,-0.0886101898802956,-1.50221208955677,-13.9095165864188,-0.229934162948621,1.1392745517208,0.708235478497187,0.78425760859846,-0.0851778536225183,-0.068268151393922,-0.0686929790271035,0.047972364317433,0.116604766602213,-4.0322971885221,-9.81099514748475,-0.300984712209138,0.468915126751279,0.47073437881167,0.547752747968083,-0.2353977633445,-0.238620389971452,-0.219045963210886,-0.283490305320377,-0.38854185060423,-1.02361167120391,-3.51834595513437,-0.144450876025385,0.169399210180628,-0.139937038227581,0.20466265301551,0.003716023420417,-0.0183330849169743,-0.0197725992969913,-0.38565379902614,-0.47087782554935,-0.146562595141059,0.190606083057834,1.33037186689294,-0.125013717265477,0.0431267405742079,-0.000671206487491422,0.303195183753424,0.469638444407644,0.834571093549194,0.733417623093286,-0.59698665338837,-0.114106111563749,-0.52834134615022,0.127441192377522,-0.224116961346166,-0.130142827857108,0.387240071514188,0.0204599815527194,0.820162415184454,0.494223199617069,1.28361220004331,1.54127829704495,-0.587063222212152,0.0722004426600416,-0.994894998656393,-0.0702588947720044,1.27707572126184,-0.52027279138359,-0.00476436041243558,-0.0475048623940712,0.425300150507308,0.197200093615622,1.18993684971812,1.15851367157768,-0.0128309252948042,-0.187543279811139,-0.73950455553377,0.00978908309152704,0.810531546513096,-0.0246057837664864,0.690782153841048,0.0106083784773076,0.387756019553033,0.334271793130245,1.2160742637115,0.979697695783412,-0.628911834089787,-0.173636490289687,-0.19674625517389,0.117620518213118,2.53842470673691,-0.737476432399687,0.899951482323657,0.00235636772793587,0.518858691975664,0.813159271015161,0.807809416526626,-1.23035898508473,-0.325378232572834,-0.507922192977713,0.221989301935267,-16535.8927485504
