"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_range_pw3_a","b_loss_pw1_a","b_loss_pw2_a","b_loss_pw3_a","b_packreplace_treat_a","b_cellreplace_treat_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_range_pw3_b","b_loss_pw1_b","b_loss_pw2_b","b_loss_pw3_b","b_packreplace_treat_b","b_cellreplace_treat_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_range_pw3_c","b_loss_pw1_c","b_loss_pw2_c","b_loss_pw3_c","b_packreplace_treat_c","b_cellreplace_treat_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_no_choice_d","b_mileage_d","b_range_pw1_d","b_range_pw2_d","b_range_pw3_d","b_loss_pw1_d","b_loss_pw2_d","b_loss_pw3_d","b_packreplace_treat_d","b_cellreplace_treat_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_no_choice_e","b_mileage_e","b_range_pw1_e","b_range_pw2_e","b_range_pw3_e","b_loss_pw1_e","b_loss_pw2_e","b_loss_pw3_e","b_packreplace_treat_e","b_cellreplace_treat_e","b_packreplace_e","b_cellreplace_e","b_price_e","delta_a","gamma_EV_rangeanxiety_a","gamma_risktaker_a","gamma_hhincome_a","gamma_ev_charge_a","gamma_knowledge_ev_a","gamma_evb_environment_agree_a","gamma_evb_function_disagree_a","gamma_hhveh_fuel_a","gamma_veh_range_a","gamma_suv_a","delta_b","gamma_EV_rangeanxiety_b","gamma_risktaker_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_knowledge_ev_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_hhveh_fuel_b","gamma_veh_range_b","gamma_suv_b","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_knowledge_ev_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_c","delta_d","gamma_EV_rangeanxiety_d","gamma_risktaker_d","gamma_hhincome_d","gamma_ev_charge_d","gamma_knowledge_ev_d","gamma_evb_environment_agree_d","gamma_evb_function_disagree_d","gamma_hhveh_fuel_d","gamma_veh_range_d","gamma_suv_d","logLike"
-0.0110781638574446,-0.524551328699613,1.63380498631993,1.90136927082773,0.972484934843522,-0.228785524710187,-0.0271602359761642,-0.118667158170891,-0.362294959145499,-2.75193923106784,-0.738742737168858,-0.402407649836103,-1.0510771347886,-2.98851655839277,-0.232523845377393,0.9459414829011,1.12888569677453,0.808527370509818,-0.13340296837076,-0.0787832309443887,-0.053722912866435,-0.246255900077026,-0.0131822942914617,-0.522132225702898,-0.640537181570931,-0.926320943862708,-3.82389815562467,-0.283524558831753,3.98938359816987,1.76684873477576,1.42634500312755,-0.135706568849105,-0.156484388790526,-0.0612563307526739,-0.369763274148302,-0.279544444779661,-0.187935530581509,-0.154228769582798,-1.03314751836457,-13.2315592265098,-0.176667430777385,0.312749146948824,0.961584975341096,0.948867998516918,-0.0732904713815526,-0.0624938834871206,-0.120675233337373,0.0132136755683641,-0.247259838095546,0.0662292640680359,0.31140461825792,-4.20225591349685,-4.4443599469099,-0.112807290062927,-0.0214263853751843,-0.505700564689055,0.151012746562822,-0.0373888572002863,-0.0329222399365117,-0.00792472750101848,0.212215512233731,0.459114424728971,-0.303604217845752,-0.563142956457088,-0.204015844189251,-2.98886387194716,1.33031333056897,-0.968011695704261,0.0128164982528524,-0.569347602896862,-0.190000954300274,-0.377359739888191,-0.917358704376845,0.979719183924099,0.527786262932491,0.178456967512086,-1.00299337413453,0.362595072928604,-0.836627052537336,0.0245781465504348,-0.572561351368529,0.157884076769842,0.714656665800425,-0.217360048805982,0.153941517893506,0.295489368569655,-0.0509205629559012,-2.35982299206428,0.814398296234318,-0.317486095412116,0.0450961169962403,-0.0418379041207652,0.286239865150203,1.05703062221247,0.418928381047297,0.3296609292489,0.296956369721944,0.134212097054929,-1.05801172264645,0.301142456515085,-1.19870599329668,-0.0458294786441698,-0.285853419390511,-0.178670127320502,0.845918916038843,0.0804591118762711,0.76521179468485,0.241241658957326,-0.34641134252391,-7801.7167987589
-0.000765582711011436,-0.522909712176657,1.64768445103783,1.87865575564094,0.974029979237071,-0.229149920993175,-0.0259340240570335,-0.12235280134808,-0.380355046385638,-2.76483850071076,-0.732192996816465,-0.399250360919346,-1.05046689731473,-2.98785926842143,-0.232629073239293,0.948158167162399,1.12936715447883,0.808642588489773,-0.133452082774535,-0.0788206677464764,-0.0537406109754371,-0.247234578457022,-0.0136119176280722,-0.520399860081097,-0.639846267086643,-0.927133953442265,-3.81601932204688,-0.283896352348205,3.99885703594297,1.77106143676982,1.42971683156403,-0.135692047568105,-0.15636839472782,-0.0612689122727973,-0.372910844715598,-0.284271703565427,-0.184755737475946,-0.151188415288917,-1.03422343146186,-13.2299719199885,-0.176502442064981,0.312171302305527,0.961480073525949,0.948068866636217,-0.0733863998626138,-0.0621741364321504,-0.120469862203351,0.0128172576268668,-0.252370007560888,0.0657351441823918,0.316113206603057,-4.20156076484088,-4.45486276678845,-0.112987071839362,-0.0235217631482767,-0.506247449496458,0.149103981900679,-0.0376620756389544,-0.033390790433528,-0.00797760389564732,0.209576276660144,0.459694050922595,-0.304335954169579,-0.565814089993298,-0.203975435902904,-2.98894401739475,1.32924111781229,-0.968940491637557,0.0126631270050514,-0.566956109464414,-0.191437986001434,-0.376483891914432,-0.917221305563581,0.982182773668304,0.52709116559284,0.17781957341422,-1.00688482102421,0.362419712946243,-0.838486052963668,0.0244260495507613,-0.570427293698348,0.158385556359513,0.715652889204425,-0.214283313314869,0.155186835578582,0.295373901340632,-0.0496632941321757,-2.36670307083468,0.814727393580443,-0.319974076376187,0.0449963775165638,-0.0393203223656995,0.286286495304675,1.05978882270464,0.421904544271395,0.331272517357619,0.296821523617759,0.135118264319102,-1.06234904747091,0.299739853479471,-1.20033211259915,-0.045865611460318,-0.281669138479953,-0.178097851308628,0.847254860638504,0.0835312395882756,0.768829149674517,0.240680148862512,-0.348432461581544,-7801.70965541718
0.00830118066256218,-0.522015931833927,1.65991668591541,1.85520518006752,0.976892652103647,-0.229415214417039,-0.0252891558445309,-0.124562484044354,-0.395949581703781,-2.76708828271364,-0.727094116120942,-0.395485549349591,-1.04941495448696,-2.98820143392756,-0.232778459632979,0.948767672558689,1.12977950581425,0.8081269510701,-0.133474190623457,-0.0788386035870548,-0.053729072270281,-0.24721844097935,-0.0132547255590648,-0.519787448041613,-0.640084107960412,-0.927521840218923,-3.80604845622115,-0.284195373456412,4.00909912734124,1.77508308065803,1.43158894817259,-0.135748135013282,-0.156283946456529,-0.0612548323815619,-0.374563195396861,-0.286965852006253,-0.183321205966632,-0.149809111137607,-1.03482518828878,-13.227727893314,-0.176230050660187,0.314593928171949,0.961628132867245,0.94825201016046,-0.0732921630300131,-0.0621994818748146,-0.120338275659495,0.0131501046351729,-0.255451520780637,0.0650095207133077,0.318364621799912,-4.20218652033336,-4.46399457469703,-0.113173097351763,-0.0245591934099699,-0.507676433390381,0.148143373930783,-0.0378829835341336,-0.0337130523577998,-0.00805613096761484,0.20468264809777,0.456388507607807,-0.302142851452947,-0.564455231207,-0.204251308394238,-2.9864697550969,1.3268881788926,-0.969993452579759,0.0125510301432971,-0.565069026940571,-0.192407644882749,-0.376976649748616,-0.917476563551468,0.983027577266427,0.526204572708865,0.1784822683878,-1.00807581022604,0.361388818397885,-0.840090973304905,0.0243199725063704,-0.569082434961593,0.159002328088058,0.715130913781721,-0.211367356440768,0.155621893901956,0.294849354472864,-0.0472151220087501,-2.37171266240802,0.814172178595759,-0.322157374884329,0.0449520357890933,-0.0376665524765711,0.287361909605889,1.06091770273025,0.424297171286176,0.332112091572189,0.296306915578567,0.137490493835755,-1.06337193227573,0.298185702868886,-1.20063733605796,-0.04592332998374,-0.27947705547541,-0.178671412929535,0.848297126721187,0.0864176347376871,0.769812028691248,0.239823775163968,-0.346973918770058,-7801.70517502841
0.00987188565507698,-0.521928978924792,1.66601928824597,1.83695488092084,0.979499395584744,-0.229779544705379,-0.025138715534907,-0.12526869561386,-0.405581170990165,-2.76353182249218,-0.724134084326454,-0.392367176117502,-1.04811043094419,-2.98851642034729,-0.232887476721855,0.948413485496105,1.12999408891541,0.807355196791445,-0.133451419437828,-0.0788467303230408,-0.0537066479581543,-0.246546138212771,-0.0125698038172821,-0.519939410480661,-0.640740330250566,-0.927524928983594,-3.79592655573064,-0.284369981399101,4.01853263754718,1.77835854813047,1.43244502432467,-0.135797961407288,-0.156209989674721,-0.0612169199579822,-0.374676806290349,-0.287879675371826,-0.183323817932023,-0.149762807614618,-1.03515202710083,-13.2281058806868,-0.176003380676894,0.316091744699897,0.961294585907328,0.949723833957055,-0.0733238178948323,-0.062310361980552,-0.120326169652921,0.0134992561458252,-0.255010234306038,0.0638543076196809,0.317917584536006,-4.20288537616347,-4.4707859597743,-0.113321287547585,-0.0250086163059744,-0.509610456930348,0.14761062963201,-0.0380059666058386,-0.0339423769464457,-0.00809649815944704,0.199744562101125,0.451710436510816,-0.298825625019326,-0.561096122814385,-0.204637231108958,-2.98405314840286,1.32519448374884,-0.971625435922538,0.0124776674769834,-0.563943968553203,-0.193630105229973,-0.377686301993577,-0.917636126370325,0.983670298099356,0.525461707333479,0.179514818325327,-1.00721202291126,0.360484225722531,-0.841796574939497,0.0242428130263488,-0.56824183126047,0.159191302964447,0.714122245322141,-0.209475281468187,0.155604008930243,0.294177076447181,-0.0447428662140978,-2.37378443554285,0.813466915808853,-0.324250905971199,0.044909630160934,-0.036560536097928,0.287970024975367,1.06124664864205,0.425888824362151,0.33252979764487,0.295565132864151,0.140324299018367,-1.06349597270347,0.296926262704406,-1.20212174291132,-0.0459867946980124,-0.277591501915904,-0.178791363878057,0.847647472530968,0.088889543757278,0.77084046355753,0.23932094400803,-0.346224716793069,-7801.70239635018
0.0103025398012656,-0.522420785558546,1.66914548902555,1.82444382498482,0.98184436801303,-0.229895037069362,-0.0253626828151059,-0.124809576046933,-0.41037813632392,-2.75410933941304,-0.72302757164903,-0.390742520544283,-1.04684024188527,-2.98934714858589,-0.2329870166934,0.947389035454581,1.13024522788087,0.806661989800607,-0.13341898303207,-0.0788503572785786,-0.0536883984895559,-0.245605803319986,-0.0117781078072703,-0.520595246707624,-0.641555515138563,-0.927357461084765,-3.78664040959754,-0.284508206028799,4.02709334700835,1.78091032013914,1.43296549784952,-0.135837471526082,-0.156164391726606,-0.0611593325243662,-0.374129093401618,-0.287562652402717,-0.184023572806087,-0.150355118404164,-1.03532160639184,-13.2286912556747,-0.175782666109359,0.318038680659863,0.960796089380608,0.950993188763531,-0.073310243845309,-0.0625211730935898,-0.120356398435387,0.0139509527677184,-0.253630550226464,0.0629930162710405,0.316418953305776,-4.20379792638662,-4.47550290362083,-0.113408636141425,-0.0249569510662099,-0.511173619282959,0.147361887440203,-0.038096416679886,-0.0340821955306897,-0.00814753752870486,0.195582010550061,0.447005797164766,-0.295468253465863,-0.557184377405775,-0.205054335717756,-2.98148841366704,1.32342584811023,-0.972876145356353,0.0124031845493888,-0.563016643048887,-0.194086690711226,-0.378916145858698,-0.917494376389582,0.983075908345947,0.524967270236574,0.181012928633345,-1.00588792035177,0.359605952390935,-0.84286360135694,0.0241843385533322,-0.567671097336211,0.159307279572077,0.712920707181211,-0.208198117802931,0.155206521566123,0.293609142327632,-0.0425785482014975,-2.37562083069225,0.812794103201419,-0.3257010969969,0.0448872972263713,-0.0357781308127918,0.288810094281126,1.06094785044612,0.426896647491254,0.332563923311927,0.295025650653881,0.142957198114139,-1.06346369701248,0.296101517487694,-1.20246772611277,-0.0460533322841172,-0.276681267090965,-0.179327841074105,0.846961320300283,0.0908860456111047,0.770952556925792,0.238991489226846,-0.344250428347253,-7801.70060394781
0.00682466979875887,-0.52308467040589,1.66792700842591,1.81892652988076,0.98313451826059,-0.230044535794831,-0.025729840080128,-0.123785231187124,-0.410528976370416,-2.74391857976821,-0.723246570916371,-0.390049698358742,-1.04574439915537,-2.99018364929003,-0.233040581327055,0.946257536593866,1.13035529794512,0.806185843193278,-0.133382510540785,-0.0788508007669389,-0.0536793979558539,-0.24471279887045,-0.0111071932411555,-0.521369717905213,-0.642270871035577,-0.927111371031893,-3.77896432300808,-0.284598654674951,4.0341720820869,1.78265333671657,1.43336288942387,-0.135842507101919,-0.156127903073388,-0.0611008121206187,-0.37325384549611,-0.286658661723253,-0.184975435646101,-0.151217181659118,-1.03542876114448,-13.2296969382232,-0.175621685705823,0.319289554715457,0.960100191751927,0.952202885644853,-0.0733168622799119,-0.062731581969186,-0.120427767218118,0.0143814316376775,-0.251152357332689,0.0622455220906999,0.314348993939318,-4.20450802375552,-4.47886865950197,-0.113444413995931,-0.0248736340400716,-0.512292544453633,0.147150967613797,-0.0381646421071106,-0.0341649119251375,-0.00817554184256632,0.193031139532949,0.443353874791026,-0.293023004674733,-0.553803753657099,-0.205429807081795,-2.98029984644303,1.32242585410788,-0.973993642353305,0.0123893331787716,-0.562721345124549,-0.194473184913605,-0.379628039169302,-0.917304866290321,0.982688590896787,0.524681543954853,0.182278933321392,-1.0042438279116,0.358850104370338,-0.843628961944776,0.0241624549687973,-0.567376514159326,0.159218668276624,0.712056507804103,-0.207881387665994,0.154705565780623,0.293131767819345,-0.0409842458966942,-2.37676515214139,0.812199421866843,-0.326786621364564,0.0448834662416841,-0.0353355040097119,0.289306049944981,1.0606616669216,0.427281362471163,0.332492343107991,0.294623017111956,0.145180593286608,-1.06271404881973,0.295405925158736,-1.20318419104182,-0.0460925977966692,-0.276264761708797,-0.179647017201645,0.845984316644242,0.0919653414215851,0.770733749699182,0.238852148180025,-0.343082827817751,-7801.69944104568
0.00431114185839246,-0.523809330427047,1.66586795774333,1.81820276382463,0.983853678723587,-0.230009194923109,-0.0261506286362269,-0.122539807820001,-0.408154627616554,-2.7337886259098,-0.724355110844028,-0.390346286453247,-1.04501159661054,-2.99115507621325,-0.233072290067757,0.945122582480343,1.13049435106617,0.805976024805551,-0.133353446374576,-0.0788536372614804,-0.0536839710751083,-0.244014703641226,-0.0106489387738456,-0.522114155279766,-0.642803558490336,-0.926862108039026,-3.77302177460299,-0.284678232006027,4.03986664830333,1.78379412048108,1.43383186864774,-0.135822755174891,-0.156105390136414,-0.061042286798207,-0.372466645371998,-0.285566992197907,-0.185831252111769,-0.151997313161765,-1.03550060236701,-13.2305625309013,-0.175487706687728,0.320164946762677,0.959203423820545,0.952830542725968,-0.0733294093425663,-0.0629235247301957,-0.120498662111188,0.0146459949135602,-0.248924338555891,0.0618980665752083,0.312389861241266,-4.20493579289139,-4.48082223481652,-0.113431077163427,-0.0247046504072709,-0.512804602241179,0.146930118591758,-0.0382164967358816,-0.0342073948446949,-0.00819983510971585,0.191886262333526,0.441057974970009,-0.291563381926972,-0.55139682080909,-0.205721120836645,-2.97967863913533,1.32179142352472,-0.974652677215474,0.0123742714207417,-0.562494587715372,-0.194399319617114,-0.380330888230753,-0.916938687462842,0.98187488281122,0.524614496835861,0.183405593926072,-1.00298101826652,0.358372853611324,-0.843923852368528,0.0241474076366629,-0.567138321685578,0.159004727057951,0.711496215458611,-0.207990682519969,0.154173478066658,0.29286674523494,-0.0400712975840709,-2.37805449631078,0.811877029143505,-0.327395470787743,0.0448835484899144,-0.0349723838373127,0.289653222159297,1.06034815626611,0.427339249250018,0.332337450379975,0.294491014716696,0.146691182302957,-1.06252246374831,0.295172777841483,-1.20328077176739,-0.0461199068536111,-0.276257713092635,-0.180069550806013,0.845252613927833,0.0926227444426477,0.770321624831761,0.238902368515876,-0.34186131513053,-7801.69866520649
0.000669764493734064,-0.524351601784907,1.66228562465921,1.82131693437646,0.983708340365367,-0.22999713088605,-0.0264757913502876,-0.121466841661498,-0.404272182555104,-2.72652087765714,-0.725695125887469,-0.390997376737699,-1.0446116836013,-2.99203670615072,-0.233075997692636,0.944267500646912,1.13055570927282,0.805988565537357,-0.133336602962335,-0.078857847367148,-0.0536979564433415,-0.243632698582551,-0.0104109522190846,-0.522646443259634,-0.643103112173463,-0.926662260171601,-3.7688901824851,-0.284743388950925,4.04411033051252,1.78444369521829,1.43436704937185,-0.135783569375087,-0.156088112943273,-0.0609948617361179,-0.371931372161231,-0.284676418055243,-0.186406721379658,-0.152534877651141,-1.03556994712024,-13.2309464284037,-0.17540701269284,0.320559862133285,0.958277231270195,0.953105598374438,-0.0733304436642662,-0.0630781309627731,-0.120562585695067,0.0147990068444413,-0.246929117314681,0.0617862086915155,0.310859006253494,-4.20506434033619,-4.48203181542206,-0.11338993832108,-0.0246297887631546,-0.512823070265398,0.14667864476583,-0.0382664113984953,-0.0342230405949809,-0.00821155934283238,0.192017781389925,0.440106071100559,-0.291176032221779,-0.550122915571981,-0.205920152219922,-2.98004793446813,1.32168106739414,-0.975019444111349,0.0123920797741241,-0.562566779971164,-0.194270496434835,-0.380519355002632,-0.916591099688513,0.981366111519729,0.524667560256049,0.184116941239101,-1.00213651590573,0.35804536191753,-0.843932214483144,0.0241537184694965,-0.566998199998843,0.158765618700709,0.711338101521395,-0.208550761206329,0.153733270668756,0.292742114176829,-0.0397005163322651,-2.37938068762725,0.811729787138398,-0.327675087202819,0.0448959676056041,-0.034765425464754,0.289801728426456,1.06026424511465,0.427133902619873,0.332194805712196,0.294526444668613,0.147627703842535,-1.06196476583125,0.29501109875103,-1.20341242949111,-0.0461228048038487,-0.27648665945078,-0.180324704825512,0.844695883820507,0.0926689185094182,0.769678271427103,0.239017227678239,-0.341350382897921,-7801.69815254779
-0.000917665169822464,-0.524687664806766,1.65965275914529,1.82611577299436,0.983245353733379,-0.229891837456275,-0.0266962198307481,-0.12070296196029,-0.400406432118723,-2.72188196293008,-0.727026282051765,-0.391831118110856,-1.04458397106709,-2.99281680422319,-0.233066182550613,0.943670849012836,1.1306215078078,0.806168584672637,-0.133331447719958,-0.0788656288966222,-0.0537199791440862,-0.243517643344213,-0.010385286388286,-0.522954938917568,-0.643198201398214,-0.92652126956844,-3.76629624234035,-0.284803832079723,4.04707621310476,1.78476889977558,1.43494767083574,-0.135735350421774,-0.15607600589054,-0.0609585309145679,-0.371716787312258,-0.284089769037981,-0.186650991266826,-0.152774362670432,-1.03562478011573,-13.23096548968,-0.175344988322083,0.320586315359936,0.95730125159345,0.952939168047752,-0.0733467407808877,-0.0631819013386129,-0.120604087768676,0.0147751027254537,-0.245687634662298,0.061937501377953,0.309872676891118,-4.20487441139317,-4.48253948955484,-0.11333363000072,-0.0246174910875634,-0.512475805502892,0.1463922079822,-0.0383043060247958,-0.0342264705854951,-0.00821670497892059,0.19292981804752,0.440257290889069,-0.291546440506176,-0.549854636982817,-0.206022873579784,-2.98073971420856,1.32184422985867,-0.97507200526866,0.0124072815808714,-0.562625997641585,-0.193987662550085,-0.380577144313677,-0.916256687949569,0.98088111798849,0.524802711299961,0.184526595487348,-1.00177830874129,0.357955362983231,-0.843738426180069,0.0241610108335111,-0.566862023745644,0.158485922906199,0.711454019751952,-0.209170810282212,0.153424397575164,0.292761718710221,-0.0398126082433265,-2.38072568201162,0.811792235363716,-0.327722563464568,0.0449066348312351,-0.0345699937622639,0.289791075124204,1.06031665297412,0.426863888141533,0.332102197197958,0.294704523980513,0.147969609048195,-1.06193398668187,0.295137974424922,-1.20327813661388,-0.0461134719398577,-0.276809294897595,-0.180547000799029,0.844436494591121,0.0925537150580292,0.769158049655471,0.239207844937257,-0.341071826439464,-7801.6978120106
-0.00244609439196405,-0.524781846929653,1.65723938283523,1.83130645314049,0.982430462293397,-0.229827993538127,-0.0267633745553841,-0.120334806635483,-0.39715909807379,-2.72049097432518,-0.727967775924363,-0.39251927008817,-1.04479212711418,-2.99341900596241,-0.233047472386361,0.943396549579487,1.13064495507774,0.806416474567618,-0.13333739114734,-0.0788750633533056,-0.0537432057080275,-0.243646062774972,-0.0104857093294964,-0.523026888835055,-0.643137993958884,-0.926451251541591,-3.76495965820072,-0.28485545102843,4.04896210157663,1.7849052152424,1.43549573329861,-0.135689766449717,-0.15606606068022,-0.0609356387796942,-0.371793720660888,-0.283898939278539,-0.186595628870431,-0.152735673506272,-1.03567443502656,-13.2304745534776,-0.175317901855596,0.320415207756417,0.95646680995368,0.952595908833796,-0.0733455452239758,-0.0632485377657407,-0.12062495093604,0.0146752935558439,-0.245001467779934,0.0621971358983818,0.309460980361292,-4.20452087790898,-4.48275659534437,-0.113279475584346,-0.0246825230254138,-0.51194194338434,0.146124622363508,-0.0383389313297,-0.0342223504904614,-0.00821680666866283,0.194200386367087,0.441070151733263,-0.292392197591141,-0.550295754656809,-0.206053238182863,-2.9816933773634,1.3221972789445,-0.974956970941116,0.0124298844171874,-0.562762550958295,-0.193752851804573,-0.380348430040977,-0.915998437752413,0.980665986509528,0.524948125558748,0.184616636158042,-1.00183562632126,0.357958163859724,-0.843444212982449,0.024174944316298,-0.566756385041023,0.158282552302108,0.711759388721174,-0.209799988434026,0.153257777550962,0.292854073134628,-0.0401586931626158,-2.38204869849401,0.811961761202295,-0.327615932401599,0.0449206954348788,-0.0344480109617774,0.289720070124784,1.06053234700316,0.426596795774485,0.332051017073611,0.294936220928291,0.147967843607334,-1.06168992008308,0.295250386676979,-1.20315186041109,-0.0460943862895479,-0.277137102056812,-0.180633088785797,0.844378109112323,0.0922376532818792,0.768585012567121,0.239369079001643,-0.341229749222227,-7801.69759126862
-0.00214484436013123,-0.524684072711479,1.65633477022155,1.83562851430326,0.981688712681169,-0.229738900259847,-0.0267289545427594,-0.120308966737382,-0.395142127555142,-2.72114326340004,-0.728510232512754,-0.392943909325587,-1.04518064240056,-2.99383175786843,-0.233027618500675,0.943346216897119,1.13066288857738,0.806670548684718,-0.133349331171726,-0.0788858665024539,-0.0537654471867037,-0.243892398842381,-0.0106660724021049,-0.522934175303467,-0.642992291788371,-0.926432178861744,-3.76447601003062,-0.284898225616232,4.049999325549,1.78494409404553,1.43595152826747,-0.135652011847465,-0.156057943333217,-0.060924072338258,-0.372062906868926,-0.283999324496566,-0.1863381804425,-0.152514108335539,-1.03570237177647,-13.2298177633884,-0.175295702883076,0.32011486550355,0.955750943625695,0.952124449938654,-0.0733578644277973,-0.0632745030539468,-0.120625210075329,0.0145001049245475,-0.244933403754148,0.0625115959932902,0.309459931210961,-4.20404386370721,-4.48276088300372,-0.11323683608926,-0.0247994532422042,-0.51138903845293,0.14588449734413,-0.0383612891020908,-0.0342190156516913,-0.00821338901648945,0.195432253400886,0.442172420677093,-0.293370482227243,-0.551122514892693,-0.206029642090219,-2.98252901003121,1.32258022224264,-0.974740629406246,0.0124455586750593,-0.562842479296158,-0.193539268016429,-0.380091930772359,-0.91583821500056,0.98058269115215,0.525072439197029,0.18452270199591,-1.00213300914392,0.358065567228665,-0.84316847913149,0.0241852353235113,-0.566658413753296,0.158115810935255,0.712128930297282,-0.210239472802044,0.153225115782474,0.292982685191327,-0.0406310795115147,-2.38313467092646,0.812187525106675,-0.327480648520007,0.0449301721699525,-0.034331274984926,0.289596721286545,1.06081067519878,0.426414976717582,0.332068239884191,0.295163418395476,0.147716733379539,-1.06180528262944,0.295463972408342,-1.2029701358714,-0.0460718845728315,-0.277392237910251,-0.1806614215605,0.8444928426031,0.0920008389375748,0.768266212939499,0.239515008959449,-0.341485992345491,-7801.69745087153
-0.00186094149648465,-0.524475261889218,1.65599356431629,1.83850130646441,0.981022824299522,-0.229701650664859,-0.0266100249888114,-0.120520503810243,-0.394248833600401,-2.72331228615943,-0.728608637014621,-0.393070941317041,-1.04559978711838,-2.9940693814274,-0.233011289317271,0.943467157572819,1.13066134293257,0.806861379533077,-0.133363974698953,-0.0788960292938397,-0.0537817318053072,-0.244187237676737,-0.0108389144475905,-0.522745033046199,-0.642826107592082,-0.926453798819946,-3.76450029172336,-0.284929118028416,4.05046276012614,1.78496913664917,1.43626543714557,-0.135628885531006,-0.156051113019801,-0.0609212186372428,-0.37241427694905,-0.284309390401156,-0.185995659456876,-0.152204394887282,-1.03571590186122,-13.2290157359041,-0.17529095861729,0.319860903161904,0.955277513974072,0.951727249280307,-0.0733541222083315,-0.0632829993357455,-0.120613248033037,0.0143392759792499,-0.245161030980757,0.0627756983509085,0.309743423825422,-4.20361917736592,-4.48274312898354,-0.113211925639693,-0.0249260497462259,-0.510938239342512,0.145718558904276,-0.0383771087974637,-0.0342163062410363,-0.00821011024786256,0.196345098778712,0.443169975875079,-0.294217025762948,-0.551990484219847,-0.20598317127216,-2.98313924274492,1.32290358772997,-0.974528024260784,0.0124560105937093,-0.562905765914877,-0.193422963893198,-0.379791210113412,-0.915753100890937,0.980640293089302,0.525147320736605,0.184320469726155,-1.00255145203367,0.358172542570023,-0.8429429120358,0.0241936621954182,-0.566580822047932,0.158047708898385,0.712458685435028,-0.21049637320383,0.153275002242994,0.293100878046271,-0.0410364112034512,-2.38398930547736,0.812404284757955,-0.327339060010504,0.044937667656126,-0.0342614833388801,0.289512151229825,1.06109299493483,0.42633696907218,0.332100553009709,0.295340084706091,0.14743252497047,-1.06173345915052,0.295587907666387,-1.20284344529214,-0.0460531627552213,-0.27755320156241,-0.180614298274302,0.844667590088032,0.0918096720850253,0.767981996558479,0.239592556209462,-0.341861116833856,-7801.69736607241
-0.000689832183299643,-0.52422773590509,1.65663209993744,1.83978315616426,0.980648194947215,-0.229667599330072,-0.0264767263899329,-0.12083977364311,-0.394367298683237,-2.72564435551976,-0.728426928785643,-0.392921470711856,-1.04598396629475,-2.99415702333052,-0.233000550794941,0.943645666908078,1.13065793628133,0.806971603060046,-0.13337659939902,-0.0789045751637338,-0.0537922197273176,-0.244426559537062,-0.01097527261237,-0.522543254941841,-0.642692631206372,-0.926488815827876,-3.76470046173099,-0.284948136038482,4.05057679436859,1.78500067215178,1.43642779260459,-0.135618055535491,-0.156045901058939,-0.0609236034275723,-0.37273117924115,-0.284659376512743,-0.185678907412041,-0.151920548445424,-1.03570810989787,-13.2283841652597,-0.175281653047589,0.319661216665732,0.954978417669031,0.951428622783642,-0.0733614656074278,-0.0632745238368362,-0.120595025884962,0.0141994991110849,-0.245581764499914,0.0629600034472555,0.310087953554907,-4.20326488989924,-4.48273851809934,-0.113204755761813,-0.0250458931201913,-0.51066630965978,0.145618447716423,-0.0383827877306256,-0.0342170654480382,-0.00820666727362444,0.196828622158818,0.443859081454974,-0.294772197973377,-0.552669259742774,-0.205933785184081,-2.98344092217625,1.32310592134698,-0.974367496953434,0.012459603471008,-0.562917703511831,-0.193368338718528,-0.379585460847954,-0.915749780293239,0.980755689245466,0.525171035893649,0.184120969027686,-1.00291387900839,0.358272452209397,-0.842830951994386,0.0241972199946294,-0.566525735930904,0.158027137358855,0.712692262926842,-0.210544786564875,0.153374660042555,0.2931830722304,-0.0413278914775958,-2.38448217691448,0.812558531739855,-0.327270320063104,0.0449405875626071,-0.0342032747478994,0.289452573573853,1.06131848717388,0.426350051327561,0.332165112322825,0.295438988462607,0.147184109326271,-1.06187308591468,0.295703366477838,-1.20275444175287,-0.0460384225082067,-0.277612303272141,-0.180546992569031,0.844851248151287,0.091775045573997,0.76793810937521,0.239630540044364,-0.34213311398803,-7801.69731769971
